,title,media,date,datetime,desc,link,img
11,Germany plans coronavirus vaccine development EU alliance: report,DW,"Jun 4, 2020",2020-06-04 00:00:00.000000,"Wary of US and Chinese efforts to secure large doses of potential COVID-19 
vaccines, Germany is working with three EU states on a vaccine procurement 
plan. The...",https://www.dw.com/en/germany-plans-coronavirus-vaccine-development-eu-alliance-report/a-53681991,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
12,Funding and deals fly for COVID-19 vaccine manufacturing,C&EN,"Jun 3, 2020",2020-06-03 00:00:00.000000,"Emergent specialists use column chromatography to isolate a vaccine 
candidate and remove contaminants. As potential vaccines for COVID-19 
advance in clinical...",https://cen.acs.org/pharmaceuticals/vaccines/Funding-deals-fly-COVID-19/98/i22,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
13,"What will a COVID-19 vaccine look like? Don’t expect a cure-all, scientists say",ABC News,"Jun 19, 2020",2020-06-19 00:00:00.000000,"Data on close cousins of the COVID-19 virus, including seasonal 
coronaviruses that cause the common cold, suggests the COVID-19 vaccine 
probably won't offer...",https://abcnews.go.com/US/covid-19-vaccine-dont-expect-cure-scientists/story?id=71333281,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
14,BioNTech and Pfizer's COVID-19 vaccine shows potential in ...,Reuters,"Jul 1, 2020",2020-07-01 00:00:00.000000,"FRANKFURT (Reuters) - A COVID-19 vaccine developed by German biotech firm 
BioNTech and U.S. pharmaceutical giant Pfizer has shown potential and was 
found to...",https://www.reuters.com/article/us-health-coronavirus-biontech-pfizer-idUSKBN2425ZP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
15,"WHO, partners unveil ambitious plan to deliver 2 billion doses ...",Stat News,"Jun 26, 2020",2020-06-26 00:00:00.000000,"The World Health Organization and key partners unveiled a plan Friday to 
purchase 2 billion doses of Covid-19 vaccines for the highest risk 
populations of...",https://www.statnews.com/2020/06/26/who-partners-unveil-ambitious-plan-to-deliver-2-billion-doses-of-covid-19-vaccine-to-high-risk-populations/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
16,Coronavirus Vaccine Update: Scientists Pursue Old And New ...,NPR,"Jun 24, 2020",2020-06-24 00:00:00.000000,"Approximately 200 COVID-19 vaccines are being actively developed. All 
vaccines have one main goal: to prepare a person's immune system to fight 
off an...",https://www.npr.org/sections/health-shots/2020/06/24/881704736/all-you-wanted-to-know-about-coronavirus-vaccine-science-but-were-afraid-to-ask,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
17,Africa launches its first human trial for COVID-19 vaccine,Alliance for Science,"Jul 1, 2020",2020-07-01 00:00:00.000000,"Will a vaccine help Africa contain the pandemic? As of the end of June, 
about 10 million confirmed cases of COVID-19 have been recorded all over 
the world, with...",https://allianceforscience.cornell.edu/blog/2020/07/africa-launches-its-first-covid-19-vaccine-human-trial/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
18,How 'vaccine nationalism' could block vulnerable populations' access to COVID-19 vaccines,The Conversation,"Jun 17, 2020",2020-06-17 00:00:00.000000,"How 'vaccine nationalism' could block vulnerable populations' access to 
COVID-19 vaccines. Published: June 17, 2020 8.16am EDT. Ana Santos 
Rutschman,...",https://theconversation.com/how-vaccine-nationalism-could-block-vulnerable-populations-access-to-covid-19-vaccines-140689,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
19,Will People Get the Coronavirus Vaccine? | by Yasmin Tayag ...,Elemental,"Jun 29, 2020",2020-06-29 00:00:00.000000,"A coronavirus vaccine isn't available yet, but three are in phase 3 
clinical trials and more than 125 are in development. There's no guarantee, 
however,...",https://elemental.medium.com/why-a-coronavirus-vaccine-cant-guarantee-herd-immunity-1cc75f19e67e,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
20,Coronavirus (COVID-19) Update: FDA Revokes Emergency ...,US Food and Drug Administration,"Jun 15, 2020",2020-06-15 00:00:00.000000,"Coronavirus (COVID-19) Update: FDA Revokes Emergency Use Authorization for 
... and security of human and veterinary drugs, vaccines and other 
biological...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-revokes-emergency-use-authorization-chloroquine-and,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
21,How animals are helping scientists develop COVID-19 vaccines,Los Angeles Times,"Jun 2, 2020",2020-06-02 00:00:00.000000,"A scientist holds a ferret at a University of Saskatchewan vaccine research 
center. The lab is now working with 300 ferrets to develop a COVID-19 
vaccine. (VIDO...",https://www.latimes.com/science/story/2020-06-02/how-animals-are-helping-scientists-develop-covid-19-vaccines,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
22,India's first COVID-19 vaccine candidate approved for human ...,Reuters,"Jun 29, 2020",2020-06-29 00:00:00.000000,"(Reuters) - Bharat Biotech's COVID-19 vaccine has been approved for human 
trials, making it India's first domestic candidate to get the green light 
from the...",https://www.reuters.com/article/us-health-coronavirus-india-vaccine-idUSKBN24108R,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
23,Coronavirus (COVID-19) Update: FDA Takes Action to Help ...,US Food and Drug Administration,"Jun 30, 2020",2020-06-30 00:00:00.000000,"Today, the U.S. Food and Drug Administration took important action to help 
facilitate the timely development of safe and effective vaccines to 
prevent...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-takes-action-help-facilitate-timely-development-safe-effective-covid,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
24,Explainer: how is the vaccine pipeline for Covid-19 looking?,Chemistry World,"Jun 30, 2020",2020-06-30 00:00:00.000000,"You can split the vaccines into four categories. The first are vaccines 
based on the inactivated Sars-CoV-2 coronavirus that causes Covid-19. The 
second class...",https://www.chemistryworld.com/news/explainer-how-is-the-vaccine-pipeline-for-covid-19-looking/4012068.article,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
25,Operation Warp Speed Accelerates COVID-19 Vaccine ...,Department of Defense,"Jun 16, 2020",2020-06-16 00:00:00.000000,"The national effort to accelerate the development, manufacturing and 
distribution of a COVID-19 vaccine, called ""Operation Warp Speed,"" will 
hasten the...",https://www.defense.gov/News/News-Stories/Article/Article/2222284/operation-warp-speed-accelerates-covid-19-vaccine-development/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
26,Beijing approves experimental Covid-19 vaccine for use in Chinese military,CNN,"Jun 30, 2020",2020-06-30 00:00:00.000000,"The Chinese government has approved the use of an experimental Covid-19 
vaccine for the country's military – the latest step in a global race to 
stop the...",https://www.cnn.com/2020/06/30/health/china-coronavirus-military-vaccine-intl-hnk-scli/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
27,The NIH claims joint ownership of Moderna's coronavirus ...,Axios,"Jun 25, 2020",2020-06-25 00:00:00.000000,"The National Institutes of Health may own intellectual property that 
undergirds a leading coronavirus vaccine being developed by Moderna, 
according to...",https://www.axios.com/2020/06/25/moderna-nih-coronavirus-vaccine-ownership-agreements,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
28,Scientists don’t expect a coronavirus vaccine to be nearly as protective as the measles shot,Fortune,"Jun 28, 2020",2020-06-28 00:00:00.000000,"Animal research suggests COVID-19 vaccines could prevent serious disease 
but may not completely block infection. One study that dripped the 
coronavirus into...",https://fortune.com/2020/06/28/coronavirus-vaccine-protection-trials-effective/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
29,Fast COVID-19 vaccine timelines are unrealistic and put the integrity of scientists at risk,The Conversation,"Jun 15, 2020",2020-06-15 00:00:00.000000,"In fact, Dr. Bridle received COVID-19-focused funding to develop a novel 
vaccine platform. Although many of us are working hard towards developing 
vaccines...",https://theconversation.com/fast-covid-19-vaccine-timelines-are-unrealistic-and-put-the-integrity-of-scientists-at-risk-139824,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
30,EU nations sign deal for coronavirus vaccine,DW,"Jun 13, 2020",2020-06-13 00:00:00.000000,"Germany, France, Italy, and the Netherlands have signed a contract for 
pre-orders of 300 million doses of a coronavirus vaccine currently in 
development. All EU...",https://www.dw.com/en/eu-nations-sign-deal-for-coronavirus-vaccine/a-53797569,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,"Polio vaccine could give temporary protection against COVID-19, scientists hope",NBC News,"Jun 11, 2020",2020-06-11 00:00:00.000000,"As the world waits for a coronavirus vaccine, some scientists are proposing 
that existing vaccines could give the body's immune system a much-needed...",https://www.nbcnews.com/health/health-news/polio-vaccine-could-give-temporary-protection-against-covid-19-scientists-n1230071,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,UIC Clinical Trial Will Test COVID-19 Vaccine | Chicago News ...,WTTW News,"Jun 16, 2020",2020-06-16 00:00:00.000000,"The RNA-based vaccine is designed to help the body produce antibodies that 
protect against COVID-19. “RNA vaccines represent a new class of vaccines 
that...",https://news.wttw.com/2020/06/16/uic-clinical-trial-will-test-covid-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,Scientist warns against fast-tracking COVID-19 vaccine trials,Medical News Today,"Jun 2, 2020",2020-06-02 00:00:00.000000,"Scientists around the globe are working to develop an effective vaccine for 
the novel coronavirus, SARS-CoV-2. Until such a time, the world is reliant 
on...",https://www.medicalnewstoday.com/articles/scientist-warns-against-fast-tracking-covid-19-vaccine-trials,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,CordenPharma signs deal to work on COVID vaccine,Boulder Daily Camera,"Jun 2, 2020",2020-06-02 00:00:00.000000,"... has extended an agreement with Moderna Inc. (Nasdaq: MRNA) to produce 
lipid excipients to be used in the development of a vaccine for COVID-19.",https://www.dailycamera.com/2020/06/02/cordenpharma-signs-deal-to-work-on-covid-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,Inovio claims positive results on Covid-19 vaccine but critical ...,STAT News,"Jun 30, 2020",2020-06-30 00:00:00.000000,"Inovio Pharmaceuticals on Tuesday said that its investigational Covid-19 
vaccine had “positive” results in a small trial. But the company, which has 
gained...",https://www.statnews.com/2020/06/30/inovio-claims-positive-results-on-covid-19-vaccine-but-critical-data-are-missing/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,Covid-19 vaccine: AstraZeneca has 'approached Gilead over possible merger',The Guardian,"Jun 7, 2020",2020-06-07 00:00:00.000000,"Covid-19 vaccine: AstraZeneca has 'approached Gilead over possible merger' 
... has been at the forefront of efforts to develop a coronavirus 
vaccine,...",https://www.theguardian.com/business/2020/jun/07/covid-19-vaccine-astrazeneca-approached-gilead-over-possible-merger,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,"COVID-19 Drug Remdesivir Priced At More Than $3,100 Per ...",NPR,"Jun 29, 2020",2020-06-29 00:00:00.000000,"The drug price will send a message to companies working on other 
treatments, vaccines and cures for COVID-19. They have been watching 
remdesivir closely to find...",https://www.npr.org/sections/health-shots/2020/06/29/884648842/remdesivir-priced-at-more-than-3-100-for-a-course-of-treatment,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,AstraZeneca agrees to supply Europe with 400 million doses ...,Reuters,"Jun 13, 2020",2020-06-13 00:00:00.000000,"ROME (Reuters) - AstraZeneca Plc has signed a contract with European 
governments to supply the region with its potential vaccine against the 
coronavirus,...",https://www.reuters.com/article/us-health-coronavirus-vaccines-idUSKBN23K0HW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,Synthetic peptide could be an effective COVID-19 treatment and SARS-CoV-2 vaccine,News Medical,"Jun 22, 2020",2020-06-22 00:00:00.000000,"Vaccines currently in development face the dual challenge of overcoming the 
temporary immunity presented by coronavirus infection, and the SARS-CoV-2...",https://www.news-medical.net/news/20200622/Synthetic-peptide-could-be-an-effective-COVID-19-treatment-and-SARS-CoV-2-vaccine.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,Operation Warp Speed Narrows Vaccine Field : Shots - Health ...,NPR,"Jun 12, 2020",2020-06-12 00:00:00.000000,"The federal government's goal is to have a COVID-19 vaccine ready by 
January 2021. To achieve that objective, the White House formed Operation 
Warp Speed,...",https://www.npr.org/sections/health-shots/2020/06/12/875465099/questions-about-how-crash-program-is-picking-coronavirus-vaccines-to-back,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,Army Targets COVID-19 Vaccine by End of Year,Department of Defense,"Jun 3, 2020",2020-06-03 00:00:00.000000,"The global race to field a lifesaving COVID-19 vaccine may be nearing its 
last lap, as the Army aims for a vaccine by the end of this year, the 
force's top...",https://www.defense.gov/News/News-Stories/Article/Article/2204940/army-targets-covid-19-vaccine-by-end-of-year/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,The Risks of Rushing a COVID-19 Vaccine,Scientific American,"Jun 22, 2020",2020-06-22 00:00:00.000000,"ADE has been observed in previous attempts to develop coronavirus vaccines. 
To add to the concern, antibodies typical of ADE are present in the blood 
of some...",https://www.scientificamerican.com/article/the-risks-of-rushing-a-covid-19-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,A coronavirus vaccine could require you to get two shots. Here's why.,USA Today,"Jun 4, 2020",2020-06-04 00:00:00.000000,"The two doses are likely to be required because SARS-CoV-2 is a newly 
emerged virus that no one has developed antibodies against. Also, with many 
potential...",https://www.usatoday.com/story/news/health/2020/06/04/coronavirus-vaccine-may-require-two-shots-effective-heres-why/5309046002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,EU to Use $2.7 Billion Emergency Fund to Buy Promising ...,BioSpace,"Jun 4, 2020",2020-06-04 00:00:00.000000,"According to the WHO, there are at least 133 possible COVID-1 vaccines in 
development globally. Gavi would assist in global distribution if an 
effective vaccine...",https://www.biospace.com/article/eu-using-2-7-million-emergency-fund-to-buy-promising-covid-19-vaccines/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,"Sanofi Adds COVID-19, Flu Candidates to up to $2.3B+ mRNA ...",Genetic Engineering and Biotechnology News,"Jun 23, 2020",2020-06-23 00:00:00.000000,"Sanofi and Translate Bio today said they expanded their two-year-old 
collaboration to develop mRNA vaccines for infectious diseases, with the 
phama giant...",https://www.genengnews.com/news/sanofi-adds-covid-19-flu-candidates-to-up-to-2-3b-mrna-vaccine-partnership-with-translate-bio/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,Here's what Bill Gates has to say about those Covid-19 vaccine conspiracy theories he's pegged to,CNBC,"Jun 5, 2020",2020-06-05 00:00:00.000000,"Here's what Bill Gates has to say about those Covid-19 vaccine conspiracy 
theories he's pegged to. Published Fri, Jun 5 20202:45 PM EDT Updated Tue, 
Jan 12 2021...",https://www.cnbc.com/2020/06/05/bill-gates-responds-to-bizarre-covid-19-vaccine-conspiracy-theories.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,Exclusive: Lonza sets new goal to make Moderna COVID-19 ...,Reuters,"Jun 2, 2020",2020-06-02 00:00:00.000000,"ZURICH (Reuters) - Lonza aims to speed completion of two commercial 
production lines for Moderna Inc's trial COVID-19 vaccine so manufacturing 
could start...",https://www.reuters.com/article/us-health-coronavirus-vaccine-lonza-excl-idUSKBN2392C4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,MMR Vaccine May Be Reason Children Are Less Affected by ...,Pharmacy Times,"Jun 26, 2020",2020-06-26 00:00:00.000000,"The measles, mumps, and rubella (MMR) vaccine may protect children from 
coronavirus disease 2019 (COVID-19), according to a new hypothesis by 
researchers at...",https://www.pharmacytimes.com/view/mmr-vaccine-may-be-reason-children-are-less-affected-by-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,"27% unlikely to be vaccinated against the coronavirus; Republicans, conservatives especially: POLL",ABC News,"Jun 2, 2020",2020-06-02 00:00:00.000000,"... four in 10 Republicans and nearly as many evangelical Christians say 
they'd be unlikely to get vaccinated against the coronavirus, even for free.",https://abcnews.go.com/Politics/27-vaccinated-coronavirus-republicans-conservatives-poll/story?id=70962377,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
50,Covid-19: Lancet retracts paper that halted hydroxychloroquine trials,The Guardian,"Jun 4, 2020",2020-06-04 00:00:00.000000,"The Lancet paper that halted global trials of hydroxychloroquine for 
Covid-19 because of fears of increased deaths has been retracted after a 
Guardian...",https://www.theguardian.com/world/2020/jun/04/covid-19-lancet-retracts-paper-that-halted-hydroxychloroquine-trials,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
51,Researchers Look To Cattle For Treatment For COVID-19 ...,NPR,"Jun 17, 2020",2020-06-17 00:00:00.000000,"These special cows are injected with what essentially amounts to a 
coronavirus vaccine that will then cause them to try to fight off what the 
body sees as...",https://www.npr.org/sections/health-shots/2020/06/17/877844458/cows-help-with-covid-19-treatment-no-bull,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,EU states back spending up to $2.7 billion upfront on COVID ...,Reuters,"Jun 12, 2020",2020-06-12 00:00:00.000000,"The bloc is scrambling to sign advance deals with pharmaceutical companies 
to secure coronavirus vaccines under development, fearing a successful shot 
might...",https://www.reuters.com/article/us-health-coronavirus-eu-vaccines-idUSKBN23J20S,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,Brazil nears deal to produce Oxford coronavirus vaccine,Reuters,"Jun 23, 2020",2020-06-23 00:00:00.000000,"FILE PHOTO: Small bottles labeled with a ""Vaccine COVID-19"" sticker and a 
medical syringe are seen in this illustration taken taken April 10, 2020.",https://www.reuters.com/article/us-health-coronavirus-brazil-vaccine-idUSKBN23U1R3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,Exclusive: Bottlenecks? Glass vial makers prepare for COVID ...,Reuters,"Jun 11, 2020",2020-06-11 00:00:00.000000,"FRANKFURT/PARIS (Reuters) - Drugmakers are warning of a potential shortage 
of vials to bottle future COVID-19 vaccines, but their rush to secure 
supplies...",https://www.reuters.com/article/us-health-coronavirus-schott-exclusive-idUSKBN23J0SN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,COVID-19 Vaccine Will Probably Require Two Doses,WebMD,"Jun 5, 2020",2020-06-05 00:00:00.000000,"June 4, 2020 - When and if the world gets a coronavirus vaccine, it will 
probably require two vaccinations given about a month apart, health 
officials said.",https://www.webmd.com/vaccines/covid-19-vaccine/news/20200605/covid-19-vaccine-will-probably-require-two-doses,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,The COVID recovery must go hand-in-hand with the climate,The World Economic Forum,"Jun 9, 2020",2020-06-09 00:00:00.000000,"The COVID-19 recovery can be the vaccine for climate change. The India Gate 
war memorial is pictured after air pollution level started to drop during a.",https://www.weforum.org/agenda/2020/06/covid-recovery-climate-and-health-hand-in-hand/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,San Diego biotech to help with trial of COVID-19 vaccine that makes more of itself,The San Diego Union-Tribune,"Jun 9, 2020",2020-06-09 00:00:00.000000,"San Diego biotech TriLink Biotechnologies is working with Imperial College 
London to test a COVID-19 vaccine that makes additional copies of itself, 
reducing...",https://www.sandiegouniontribune.com/business/biotech/story/2020-06-09/san-diego-biotech-supplies-covid-19-vaccine-that-makes-more-of-itself,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,"Fear of needles could be a hurdle to COVID-19 vaccination, but here are ways to overcome it",The Conversation,"Jun 8, 2020",2020-06-08 00:00:00.000000,"As progress continues toward finding a vaccine that prevents COVID-19, 
millions of Americans are frightened at even the notion of getting a shot: 
Studies...",https://theconversation.com/fear-of-needles-could-be-a-hurdle-to-covid-19-vaccination-but-here-are-ways-to-overcome-it-139029,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
