,title,media,date,datetime,desc,link,img
16,Republicans threaten government shutdown over COVID ...,Axios,"Dec 1, 2021",2021-12-01 00:00:00.000000,"Conservative Republicans in the House and Senate are planning to force a 
government shutdown Friday to deny funding needed to enforce the Biden...",https://www.axios.com/2021/12/01/gop-government-shutdown-covid-vaccine-mandate,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
17,Remarks by President Biden on the Fight Against COVID-19,The White House,"Dec 21, 2021",2021-12-21 00:00:00.000000,"And thanks to the progress on vaccinations this fall, we've gone from 
nearly 90 million adults in July who had not even started their vaccination 
process to...",https://www.whitehouse.gov/briefing-room/speeches-remarks/2021/12/21/remarks-by-president-biden-on-the-fight-against-covid-19/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
18,Germany will make COVID vaccinations mandatory if Angela Merkel gets her way,Fortune,"Dec 2, 2021",2021-12-02 00:00:00.000000,"German Chancellor Angela Merkel said Germany could impose a blanket 
COVID-vaccine mandate, one of the most ambitious of its kind anywhere in 
the world,...",https://fortune.com/2021/12/02/germany-mandatory-covid-vaccine-angela-merkel-scholz-merck/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
19,"New York City imposes vaccine mandate for all private sector employers, Mayor de Blasio says",CNBC,"Dec 6, 2021",2021-12-06 00:00:00.000000,"De Blasio said the purpose of the vaccination requirements is to avoid the 
shutdowns imposed in March 2020 when Covid devastated New York City and its 
economy.",https://www.cnbc.com/2021/12/06/covid-vaccine-new-york-city-imposes-shot-mandate-for-all-private-sector-employers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
20,"Trump renews praise for Covid vaccines, 'one of the greatest achievements of mankind'",NBC News,"Dec 23, 2021",2021-12-23 00:00:00.000000,"WASHINGTON — Former President Donald Trump praised the efficacy of the 
coronavirus vaccines in a new interview just days after being booed by an 
audience...",https://www.nbcnews.com/politics/donald-trump/trump-renews-praise-covid-vaccines-one-greatest-achievements-mankind-n1286551,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
21,103 Marines booted for refusing COVID vaccine as services begin discharges,ABC News,"Dec 16, 2021",2021-12-16 00:00:00.000000,"One hundred three Marines have been discharged for refusing to take the 
COVID vaccine, the Marine Corps said Thursday, as the military services 
have begun...",https://abcnews.go.com/Politics/103-marines-booted-refusing-covid-vaccine-services-begin/story?id=81793800,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
22,COVID: New Zealand man probed for having 10 vaccine shots,DW,"Dec 11, 2021",2021-12-11 00:00:00.000000,"The country's Ministry of Health was taking the matter seriously, COVID-19 
vaccine and immunization program manager Astrid Koornneef told Stuff.",https://www.dw.com/en/covid-new-zealand-man-probed-for-having-10-vaccine-shots/a-60088319,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
23,Man takes 10 COVID vaccine shots in single day,New York Post,"Dec 11, 2021",2021-12-11 00:00:00.000000,"Astrid Koornneef, group manager of operations for the COVID-19 vaccine and 
immunization program in New Zealand, said the country's Ministry of Health 
was aware...",https://nypost.com/2021/12/11/man-takes-10-covid-vaccine-shots-in-single-day/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
24,New York City Issues Guidance on Upcoming COVID-19 ...,Gibson Dunn,"Dec 16, 2021",2021-12-16 00:00:00.000000,"On December 15, 2021, New York City issued much-anticipated guidance on its 
COVID-19 vaccine mandate for private sector employers, which goes into 
effect on...",https://www.gibsondunn.com/new-york-city-issues-guidance-on-upcoming-covid-19-vaccine-mandate-for-private-employers/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
25,"1 year ago, the first COVID-19 vaccines were administered in the US. Here's what has happened since",WDSU,"Dec 13, 2021",2021-12-13 00:00:00.000000,"On Dec. 18, 2020, the FDA issued emergency-use authorization for Moderna's 
COVID-19 vaccine. The approved vaccine also requires two doses and is to be 
given...",https://www.wdsu.com/article/the-first-covid-19-vaccine-was-administered-in-the-us-1-year-ago/38448446,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
26,Israel begins fourth Covid-19 dose vaccine rollout for people 60 and over as Omicron cases surge,CNN,"Dec 21, 2021",2021-12-21 00:00:00.000000,"Jerusalem (CNN) Israel is to begin rolling out a fourth dose of the 
coronavirus vaccine with immediate effect for people ages 60 and over, 
medical workers...",https://www.cnn.com/2021/12/21/middleeast/israel-fourth-covid-vaccine-booster-intl/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
27,Novavax’s Covid Vaccine Is Authorized in Europe,The New York Times,"Dec 20, 2021",2021-12-20 00:00:00.000000,"The European Commission on Monday authorized a Covid-19 vaccine made by 
Novavax, making it the fifth vaccine available in the 27 nations of the 
European Union.",https://www.nytimes.com/2021/12/20/health/covid-novavax-europe.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
28,Biden's COVID Vaccine Mandates: Where Do They Stand?,WebMD,"Dec 10, 2021",2021-12-10 00:00:00.000000,"Dec. 10, 2021 -- Enforcement of President Joe Biden's sweeping COVID-19 
vaccine mandates has been quite the challenge. On Nov. 4, the Biden 
administration...",https://www.webmd.com/vaccines/covid-19-vaccine/news/20211210/biden-covid-vaccine-mandates-where-do-they-stand,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
29,Biden says he doesn't want lockdowns and won't expand ...,CNBC,"Dec 2, 2021",2021-12-02 00:00:00.000000,"Biden says he doesn't want lockdowns and won't expand vaccine mandates to 
fight Covid this winter · President Joe Biden said Thursday his plan to 
fight Covid...",https://www.cnbc.com/2021/12/02/covid-news-biden-says-no-lockdowns-wont-expand-vaccine-mandates-this-winter.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
30,Air Force discharges 27 for refusing to get COVID vaccine,NPR,"Dec 14, 2021",2021-12-14 00:00:00.000000,"WASHINGTON — The Air Force has discharged 27 people for refusing to get the 
COVID-19 vaccine, making them what officials believe are the first 
service...",https://www.npr.org/2021/12/14/1064016043/air-force-discharges-27-for-refusing-to-get-covid-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,Air Force discharges 27 over Covid vaccine requirement,NBC News,"Dec 13, 2021",2021-12-13 00:00:00.000000,"Air Force discharges 27 over Covid vaccine requirement. The 27 airmen who 
refused to get vaccinated are the first active-duty Air Force members to be 
discharged...",https://www.nbcnews.com/news/military/air-force-discharges-27-covid-vaccine-requirement-rcna8666,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,U.S. Air Force Dismisses 27 Over Covid Vaccine Refusals,The New York Times,"Dec 15, 2021",2021-12-15 00:00:00.000000,"Since August when the Pentagon began requiring all troops to get the 
coronavirus vaccine or face dismissal, almost 96 percent of active-duty 
members have...",https://www.nytimes.com/2021/12/13/us/us-air-force-vaccine-refusals.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,Supreme Court will hear challenge to Biden Covid vaccine mandates,CNBC,"Dec 22, 2021",2021-12-22 00:00:00.000000,"The Supreme Court late Wednesday agreed to hear legal challenges to two of 
the Biden administration's Covid-19 vaccine mandates for large employers 
and...",https://www.cnbc.com/2021/12/22/supreme-court-will-hear-challenge-to-biden-covid-vaccine-mandates.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,Supreme Court to Hear Challenge to COVID Vaccine Mandates,WebMD,"Dec 23, 2021",2021-12-23 00:00:00.000000,"The CDC says there's a preference for the mRNA (Pfizer and Moderna) 
COVID-19 vaccines over the Johnson & Johnson vaccine. This is based on data 
from the...",https://www.webmd.com/vaccines/covid-19-vaccine/news/20211223/scotus-covid-mandate,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,SCOTUS January 7 Hearing on COVID Vaccine Mandates,National Law Review,"Dec 23, 2021",2021-12-23 00:00:00.000000,"Supreme Court Sets January 7 Hearing on COVID Vaccine Mandates. Thursday, 
December 23, 2021. Employers, mark your calendars! After months of 
uncertainty...",https://www.natlawreview.com/article/will-answers-come-2022-supreme-court-sets-january-7-hearing-covid-vaccine-mandates,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,COVID vaccine mandate for domestic flights? Fauci supports it — here’s what to know,Miami Herald,"Dec 29, 2021",2021-12-29 00:00:00.000000,"27 interview on MSNBC's “Morning Joe.” “When you make vaccinations a 
requirement, that's another incentive to get more people vaccinated,” Fauci 
said. “If you...",https://www.miamiherald.com/news/coronavirus/article256912892.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,COVID Booster Shots and the Omicron Variant: What We Know So Far,NBC Chicago,"Dec 9, 2021",2021-12-09 00:00:00.000000,"According to medical experts, the three vaccines currently available in the 
U.S. each offer protection against COVID, though many questions remain 
unanswered...",https://www.nbcchicago.com/news/coronavirus/covid-booster-shots-and-the-omicron-variant-what-we-know-so-far/2703991/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,Israel to offer fourth COVID-19 vaccine dose in bid to outpace ...,Reuters,"Dec 22, 2021",2021-12-22 00:00:00.000000,"JERUSALEM, Dec 22 (Reuters) - Israel is to offer a fourth dose of a 
COVID-19 vaccine to people older than 60 or with compromised immune 
systems,...",https://www.reuters.com/world/middle-east/israel-offer-fourth-dose-covid-19-vaccine-people-over-60-2021-12-21/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,NFL updates COVID-19 protocols to allow for quicker return ...,NFL.com,"Dec 16, 2021",2021-12-16 00:00:00.000000,"Included in the updated protocols are changes to how fully vaccinated 
players can ""test out"" of COVID-19 protocols and return from quarantine 
quicker.",https://www.nfl.com/news/nfl-updates-covid-19-protocols-to-allow-for-quicker-return-from-quarantine-for-v,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,Booster Shots and Omicron: Is Moderna or Pfizer Performing Better? Here's the Data So Far,NBC Chicago,"Dec 20, 2021",2021-12-20 00:00:00.000000,"Pfizer said last week that a booster dose of its COVID-19 vaccine may offer 
important protection against the new omicron variant even though the 
initial two...",https://www.nbcchicago.com/news/coronavirus/booster-shots-and-omicron-is-moderna-or-pfizer-performing-better-heres-the-data-so-far/2711734/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,Moderna says Covid booster appears to protect against omicron,CNBC,"Dec 20, 2021",2021-12-20 00:00:00.000000,"The Moderna Covid-19 vaccine awaits administration at a vaccination clinic 
in Los Angeles, California on December 15, 2021.",https://www.cnbc.com/2021/12/20/moderna-says-booster-of-its-covid-vaccine-appears-to-protect-against-omicron.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,Moderna says booster dose of its COVID-19 vaccine appears ...,Reuters,"Dec 20, 2021",2021-12-20 00:00:00.000000,"O) said on Monday that a booster dose of its COVID-19 vaccine appeared to 
be protective against the fast-spreading Omicron variant of the coronavirus 
in...",https://www.reuters.com/business/healthcare-pharmaceuticals/moderna-says-booster-dose-its-covid-19-vaccine-appears-protective-vs-omicron-2021-12-20/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,Italian man tries to dodge Covid vaccine wearing fake arm,The Guardian,"Dec 3, 2021",2021-12-03 00:00:00.000000,"An Italian man is facing charges of fraud after turning up for his Covid-19 
vaccine wearing a fake arm. So determined was he to dodge the jab but 
still...",https://www.theguardian.com/world/2021/dec/03/italian-man-tries-to-dodge-covid-vaccine-wearing-fake-arm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,Dentist poses with fake arm to dodge COVID-19 vaccine ...,Dentistry.co.uk,"Dec 6, 2021",2021-12-06 00:00:00.000000,"A dentist in Italy is facing criminal charges after turning up for his 
COVID-19 vaccine wearing a fake arm, reports say. Taking place in Biella, 
Italy, the move...",https://dentistry.co.uk/2021/12/06/dentist-poses-with-fake-arm-to-dodge-covid-19-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,Dentist presents fake arm for vaccine to get pass,WBRC,"Dec 6, 2021",2021-12-06 00:00:00.000000,"MILAN (AP) — A dentist in Italy faces possible criminal charges after 
trying to receive a coronavirus vaccine in a fake arm made of silicone.",https://www.wbrc.com/2021/12/06/dentist-presents-fake-arm-vaccine-get-pass/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,"WHO says Covid booster programs limit vaccine supply for poor countries, could prolong pandemic",CNBC,"Dec 22, 2021",2021-12-22 00:00:00.000000,"WHO officials criticized blanket Covid vaccine booster programs as poor 
countries struggle to obtain initial immunization shots. · The officials 
warned vaccine...",https://www.cnbc.com/2021/12/22/who-says-covid-vaccine-booster-programs-will-prolong-pandemic.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,The Benefits of Vaccinating Kids against COVID Far Outweigh the Risks of Myocarditis,Scientific American,"Dec 2, 2021",2021-12-02 00:00:00.000000,"The model also suggests COVID vaccination will prevent one death per 
million vaccinated kids; no deaths from myocarditis are expected. The 
benefit-risk ratio of...",https://www.scientificamerican.com/article/the-benefits-of-vaccinating-kids-against-covid-far-outweigh-the-risks-of-myocarditis1/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,Trump reveals he got COVID vaccine booster shot,Axios,"Dec 20, 2021",2021-12-20 00:00:00.000000,"Former President Trump revealed on Monday that he has received a COVID-19 
vaccine booster shot. Why it matters: Trump was vaccinated at the White 
House in...",https://www.axios.com/2021/12/20/trump-covid-vaccine-booster-omicron,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,"NFL requires tier 1, 2 coaches, staff get COVID vaccine ...",Axios,"Dec 13, 2021",2021-12-13 00:00:00.000000,"The NFL is requiring vaccinated coaches, team personnel and front office 
staff in Tier 1 and 2 to receive COVID-19 booster shots by Dec.",https://www.axios.com/2021/12/14/nfl-tier-1-2-coaches-staff-covid-vaccine-booster-shots,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
50,Pfizer shot less effective in South Africa after Omicron ...,Reuters,"Dec 14, 2021",2021-12-14 00:00:00.000000,"JOHANNESBURG, Dec 14 (Reuters) - Pfizer-BioNTech's COVID-19 vaccine has 
been less effective in South Africa at keeping people infected with the 
virus out of...",https://www.reuters.com/business/healthcare-pharmaceuticals/pfizer-vaccine-protecting-against-hospitalisation-during-omicron-wave-study-2021-12-14/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
51,Omicron response to vaccines analyzed in new study from ...,NPR,"Dec 14, 2021",2021-12-14 00:00:00.000000,"A woman is vaccinated against COVID-19 at a clinic in Johannesburg on Dec. 
6. A new study from South Africa looks at the effectiveness of the Pfizer 
vaccine...",https://www.npr.org/sections/goatsandsoda/2021/12/14/1063947940/vaccine-protection-vs-omicron-infection-may-drop-to-30-but-does-cut-severe-disea,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,Omicron variant more resistant to vaccine but causes less ...,The Washington Post,"Dec 14, 2021",2021-12-14 00:00:00.000000,"CAPE TOWN, South Africa — Omicron appears to cause less severe illness than 
earlier variants of the coronavirus but is more resistant to the two-dose...",https://www.washingtonpost.com/world/2021/12/14/south-africa-omicron-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,On One-Year Anniversary of First COVID Vaccine in California ...,Gavin Newsom,"Dec 14, 2021",2021-12-14 00:00:00.000000,"SACRAMENTO – As California marks the one-year anniversary of the first 
COVID-19 vaccine administered in the state, Governor Gavin Newsom today 
released his...",https://www.gov.ca.gov/2021/12/14/on-one-year-anniversary-of-first-covid-vaccine-in-california-governor-newsom-releases-latest-on-the-record-column-urging-californians-to-keep-our-immunity-strong/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,Coronavirus (COVID-19) Update: FDA Expands Eligibility for ...,US Food and Drug Administration,"Dec 9, 2021",2021-12-09 00:00:00.000000,"Today, the U.S. Food and Drug Administration amended the emergency use 
authorization (EUA) for the Pfizer-BioNTech COVID-19 Vaccine, authorizing 
the use of...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-expands-eligibility-pfizer-biontech-covid-19-booster-dose-16-and-17,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,Greece: compulsory covid vaccination for those aged 60 and ...,CNBC,"Dec 1, 2021",2021-12-01 00:00:00.000000,"Greece imposes monthly fines of 100 euros on the over-60s who refuse a 
Covid vaccine · Failure to get a first dose of a coronavirus shot by Jan. · 
As of Tuesday,...",https://www.cnbc.com/2021/12/01/greece-compulsory-covid-vaccination-for-those-aged-60-and-above.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,"When, Exactly, Will Toddlers and Infants Get the COVID Vaccine?",Fatherly,"Dec 21, 2021",2021-12-21 00:00:00.000000,"On Friday, Pfizer announced that although two shots of the new low-dose 
vaccine appeared safe in young children, the 3μg doses do not provide 
adequate...",https://www.fatherly.com/health-science/when-toddlers-infants-covid-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,"Chicago Mayor Lori Lightfoot announces new proof of COVID vaccine, negative test requirement for restaurants, gyms, indoor venues",ABC7 Chicago,"Dec 21, 2021",2021-12-21 00:00:00.000000,"Chicago Mayor Lori Lightfoot announced new COVID restrictions Tuesday, with 
proof of vaccination or negative test for restaurants and gyms.",https://abc7chicago.com/covid-chicago-mayor-lori-lightfoot-restrictions-testing/11364875/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,"Kyrie Irving to rejoin Nets, play part-time amid COVID-19 vaccine holdout",Yahoo! Sports,"Dec 17, 2021",2021-12-17 00:00:00.000000,"Irving is not currently allowed to play games in New York due to the city's 
coronavirus vaccine mandate, so he will just be allowed to participate in 
away games...",https://sports.yahoo.com/kyrie-irving-to-rejoin-brooklyn-nets-play-part-time-amid-covid19-coronavirus-vaccine-holdout-220933827.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
