,title,media,date,datetime,desc,link,img
30,Sanofi Executives Say Covid Vaccine Could Be 'Universal Booster',Barron's,"May 17, 2021",2021-05-17,"Still, the Sanofi and Glaxo vaccine would face stiff competition in the 
Covid-19 booster vaccine market. The messenger RNA-based vaccines from 
Pfizer (PFE) and...",https://www.barrons.com/articles/sanofi-executives-say-covid-vaccine-could-be-universal-booster-51621263575,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,CDC Looks Into Post-COVID Vaccine Heart Inflammation,WebMD,"May 24, 2021",2021-05-24,"The vaccine safety work group has reviewed COVID-19 vaccine safety data 
weekly since the U.S. vaccination program began and has released several 
updates this...",https://www.webmd.com/vaccines/covid-19-vaccine/news/20210524/cdc-post-covid-vaccine-heart-inflammation,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,What are the side effects of the Sputnik V COVID-19 vaccine?,Medical News Today,"May 10, 2021",2021-05-10,"It is the first COVID-19 vaccine in the world to be authorized for use 
against the SARS-CoV-2 virus. Along with Russia, 64 countries have approved 
the vaccine.",https://www.medicalnewstoday.com/articles/sputnik-v-covid-19-vaccine-how-much-do-we-know-about-its-side-effects,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,U.S. to discuss wider Covid vaccine licensing as India calls to waive patent protections,CNBC,"May 2, 2021",2021-05-02,"The Biden administration is looking to distribute the coronavirus vaccine 
to India and other countries now that millions of Americans have received 
their...",https://www.cnbc.com/2021/05/02/covid-vaccine-us-to-discuss-wider-distribution-as-india-calls-for-lifting-patent-protections.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,New Jersey to give free beer to Covid vaccine recipients,CNBC,"May 3, 2021",2021-05-03,"Phil Murphy said state residents who get their first coronavirus 
vaccination in May will be eligible for a free beer at select breweries.",https://www.cnbc.com/2021/05/03/new-jersey-to-give-free-beer-to-covid-vaccine-recipients.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,Biden administration is open to sharing coronavirus vaccines with North Korea,CNN,"May 11, 2021",2021-05-11,"Biden administration is open to sharing coronavirus vaccines with North 
Korea ... “Vaccine diplomacy is an easy effort to break this impasse 
because the...",https://www.cnn.com/2021/05/11/politics/us-coronavirus-vaccines-north-korea/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,WHO welcomes Sweden's announcement to share COVID-19 ...,WHO | World Health Organization,"May 3, 2021",2021-05-03,"WHO and its partners are advocating for countries to make contributions, 
like Sweden's, to donate doses from their stocks to boost vaccine supplies 
to COVAX to...",https://www.who.int/news/item/03-05-2021-who-welcomes-sweden-s-announcement-to-share-covid-19-vaccine-doses-with-covax,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,Moderna says its Covid vaccine booster works well against variants,NBC News,"May 5, 2021",2021-05-05,"Moderna says its Covid vaccine booster works well against variants. A third 
dose, given six to eight months after the first round, appeared to be 
effective...",https://www.nbcnews.com/health/health-news/moderna-says-its-covid-vaccine-booster-works-well-against-variants-n1266413,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,"Reaching ‘Herd Immunity’ Is Unlikely in the U.S., Experts Now Believe",The New York Times,"May 3, 2021",2021-05-03,"Widely circulating coronavirus variants and persistent hesitancy about 
vaccines will keep the goal out of reach. The virus is here to stay, but 
vaccinating...",https://www.nytimes.com/2021/05/03/health/covid-herd-immunity-vaccine.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,"COVID-19: UN chief calls for G20 vaccine task force, in 'war ...",UN News,"May 21, 2021",2021-05-21,"A woman is vaccinated against COVID-19 in the indigenous community of 
Concordia, Colombia.",https://news.un.org/en/story/2021/05/1092442,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,"South Carolina Bans 'Vaccine Passports,' Mask Mandates ...",NPR,"May 12, 2021",2021-05-12,"Vaccine passports have been pitched as a way to allow people to show proof 
of immunization from COVID-19 to gain access to certain events or 
businesses,...",https://www.npr.org/sections/coronavirus-live-updates/2021/05/12/996078156/south-carolina-governor-bans-mask-mandates,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,Putting U.S. Global COVID-19 Vaccine Donations in Context,KFF,"May 25, 2021",2021-05-25,"On May 17, 2021 President Biden announced that by the end of June, the U.S. 
would donate 80 million doses of COVID-19 vaccine for use internationally.",https://www.kff.org/policy-watch/putting-u-s-global-covid-19-vaccine-donations-in-context/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,A $190 Billion Covid Vaccine Bonanza,Bloomberg.com,"May 29, 2021",2021-05-29,"The Covid vaccine market didn't exist a year ago. Now it's one of the 
world's top products, with 2021 sales estimated as high as $190 billion if 
shotmakers...",https://www.bloomberg.com/news/newsletters/2021-05-29/a-190-billion-covid-vaccine-bonanza,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,Students: Vaccination incentive program Q&A | Rowan Today ...,Rowan Today,"May 7, 2021",2021-05-07,"The incentive is for the fall 2021 semester for students who have been 
fully vaccinated. Who can opt out of getting the vaccine? While the 
available COVID-19...",https://today.rowan.edu/news/2021/05/vaccination-incentive-q-and-a.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,US Will Donate 60 Million AstraZeneca COVID Vaccine Doses,Verywell Health,"May 4, 2021",2021-05-04,"The Biden Administration plans to donate millions of doses of the 
AstraZeneca COVID vaccine to other countries. Because vaccine supply in the 
United States...",https://www.verywellhealth.com/united-states-donating-covid-vaccines-5181651,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,What to know about the Sinopharm COVID-19 vaccine's side ...,Medical News Today,"May 18, 2021",2021-05-18,"The BBIBP in China has developed the Sinopharm COVID-19 vaccine BBIBP-CorV. 
Of the COVID-19 vaccines that Chinese companies have produced, BBIBP-CorV 
is the...",https://www.medicalnewstoday.com/articles/sinopharm-covid-19-vaccine-should-you-worry-about-the-side-effects,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,Belgium halts J&J COVID vaccine for under 41s after first EU ...,Reuters,"May 26, 2021",2021-05-26,"BRUSSELS, May 26 (Reuters) - Belgium said on Wednesday it was suspending 
vaccinations with Johnson & Johnson's Janssen COVID-19 vaccine for people 
under the...",https://www.reuters.com/business/healthcare-pharmaceuticals/belgium-says-halts-jj-covid-jab-under-41s-after-one-dies-2021-05-26/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,Got vaccinated? Kroger stores including Fred Meyer and QFC offering a $1 million prize,KING 5,"May 27, 2021",2021-05-27,"Kroger is joining the effort to get Americans vaccinated from COVID-19 by 
offering a big prize: $1 million to five winners, plus prizes of free 
groceries...",https://www.king5.com/article/news/health/coronavirus/vaccine/kroger-vaccine-contest-1-million-dollars/507-c750e91f-9149-4f73-91fe-e610b80a9514,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,"Employers Can Require Covid-19 Vaccine Under Federal Law, New Guidance States",Wall Street Journal,"May 28, 2021",2021-05-28,"Employers Can Require Covid-19 Vaccine Under Federal Law, New Guidance 
States. Equal Employment Opportunity Commission says federal laws don't 
prevent an...",https://www.wsj.com/articles/employers-can-require-covid-19-vaccine-under-federal-law-new-guidancestates-11622230319,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,FDA: Don't Use Antibody Tests to Check if Your COVID ...,Verywell Health,"May 28, 2021",2021-05-28,"If you are fully vaccinated, you likely are adequately protected from 
COVID-19. Last week, the Food and Drug Administration (FDA) issued guidance 
saying you...",https://www.verywellhealth.com/fda-advises-against-antibody-testing-to-evaluate-post-vaccination-covid-19-immunity-5186587,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,More Nursing Homes Are Requiring Staff COVID-19 Vaccinations,AARP,"May 27, 2021",2021-05-27,"Across the country, a growing number of long-term care providers have 
started requiring COVID-19 vaccination for workers, citing low vaccine 
uptake rates,...",https://www.aarp.org/caregiving/health/info-2021/nursing-homes-covid-vaccine-mandate.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,University announces COVID-19 vaccine requirement for all ...,UChicago News,"May 18, 2021",2021-05-18,"Universal COVID-19 vaccination for UChicago students will contribute to 
greater immunity, reduce the risk of sudden clusters of COVID-19 on 
campus,...",https://news.uchicago.edu/story/university-announces-covid-19-vaccine-requirement-all-students,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,"Illinois Doctors' Offices to Administer COVID Vaccine as Availability Expands, Pritzker Says",NBC Chicago,"May 6, 2021",2021-05-06,"Johnson & Johnson's coronavirus disease (COVID-19) vaccines are seen at 
Northwell Health's South Shore University Hospital in Bay Shore, New York, 
March 3,...",https://www.nbcchicago.com/news/coronavirus/illinois-doctors-offices-to-administer-covid-vaccine-as-availability-expands-pritzker-says/2504020/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,"SUNY, CUNY will require COVID-19 vaccine for all students in the fall. What to know",Lohud,"May 10, 2021",2021-05-10,"New York state's public colleges and universities will require COVID-19 
vaccinations for all students taking in-person classes in the fall, Gov.",https://www.lohud.com/story/news/coronavirus/2021/05/10/suny-cuny-require-covid-vaccine-all-students-what-know/5022221001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,KFF COVID-19 Vaccine Monitor: COVID-19 Vaccine Access ...,KFF,"May 13, 2021",2021-05-13,"Making COVID-19 vaccines available in more convenient locations, providing 
paid time off to recover from side efforts, or requiring vaccination for 
travel may...",https://www.kff.org/coronavirus-covid-19/poll-finding/kff-covid-19-vaccine-monitor-access-information-experiences-hispanic-adults/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,Mass. state schools will require students be vaccinated this fall. Will other states follow?,The Providence Journal,"May 6, 2021",2021-05-06,"Mass. state schools will require students be vaccinated this fall. Will 
other states follow? · Many Massachusetts state universities are requiring 
the COVID...",https://www.providencejournal.com/story/news/2021/05/06/massachusetts-new-england-college-university-covid-vaccine-requirement/4954735001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,Brown outlines COVID-19 vaccination requirements for faculty ...,Brown University,"May 20, 2021",2021-05-20,"PROVIDENCE, R.I. [Brown University] — In an effort to achieve 
near-universal COVID-19 vaccination on its campus and return to more 
traditional operations,...",https://www.brown.edu/news/2021-05-20/campus-vaccination,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
59,How Doctors Successfully Treated a Johnson & Johnson ...,Verywell Health,"May 13, 2021",2021-05-13,"Instead, heparin alternatives like bivalirudin should be used. The rare 
blood clotting problem linked to the Johnson & Johnson COVID-19 vaccine 
presents a...",https://www.verywellhealth.com/vaccine-related-clotting-problem-treated-with-bivalirudin-5184472,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
60,From employer mandates to TV ads: What full FDA approval could mean for Covid vaccines,CNBC,"May 18, 2021",2021-05-18,"FDA finds the COVID-19 vaccine. Pavlo Gonchar | LightRocket | Getty Images. 
Pfizer and BioNTech have already started their application process for full 
U.S....",https://www.cnbc.com/2021/05/18/covid-vaccines-what-full-fda-approval-means-for-you.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
61,BioNTech expands in Asia with a Chinese COVID vaccine joint venture and Singapore HQ,Fortune,"May 10, 2021",2021-05-10,"BioNTech expands in Asia with a Chinese COVID vaccine joint venture and 
Singapore HQ ... Our mission to make business better is fueled by readers 
like you. To...",https://fortune.com/2021/05/10/biontech-vaccine-covid-singapore-fosun-joint-venture-jv/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
62,"Can Schools Require the COVID Vaccine? Pritzker, Chicago's Top Doctor Weigh In",NBC Chicago,"May 10, 2021",2021-05-10,"Can Schools Require the COVID Vaccine? Pritzker, Chicago's Top Doctor Weigh 
In. The full approval of the Pfizer vaccine will likely take a number of 
months,...",https://www.nbcchicago.com/news/local/can-schools-require-the-covid-vaccine-pritzker-chicagos-top-doctor-weigh-in/2506717/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
