,title,media,date,datetime,desc,link,img
10,First Pfizer COVID-19 vaccine shipments to be delivered to US distribution sites starting Monday,USA Today,"Dec 12, 2020",2020-12-12,"Saturday was D-Day for COVID-19 vaccine, when distribution of small vials 
that hold the hope of ending the coronavirus pandemic began to be packed 
for...",https://www.usatoday.com/story/news/health/2020/12/12/covid-vaccine-distribution-first-pfizer-shipments-arrive-monday/6521379002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
11,First Americans Receive COVID-19 Vaccine as Historic Effort Begins,NBC Chicago,"Dec 13, 2020",2020-12-13,"The vaccinations offer some hope to a weary nation, even as the nation's 
COVID-related deaths near 300,000. By Martha Irvine and Morry Gash • 
Published...",https://www.nbcchicago.com/news/coronavirus/trucks-with-first-covid-19-vaccine-in-us-get-ready-to-roll/2393339/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
12,FDA approves use of Pfizer COVID vaccine; shipments begin,CIDRAP,"Dec 12, 2020",2020-12-12,"The Food and Drug Administration (FDA) last night announced it has issued 
an emergency use authorization (EUA) for the Pfizer-BioNTech COVID-19 
vaccine,...",https://www.cidrap.umn.edu/news-perspective/2020/12/fda-approves-use-pfizer-covid-vaccine-shipments-begin,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
13,Here’s How the First Rounds of the COVID-19 Vaccine Will Roll Out,Cleveland Clinic Health Essentials,"Dec 7, 2020",2020-12-07,"You've probably read about a number of different COVID-19 vaccine trials 
but the focus right now is on two: a vaccine developed by the 
pharmaceutical company...",https://health.clevelandclinic.org/covid-19-vaccine-distribution-timeline-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
14,The FDA says Pfizer’s Covid vaccine is safe and effective. But trial participants warn of intense symptoms after second shot,CNBC,"Dec 8, 2020",2020-12-08,"The FDA says Pfizer's Covid vaccine is safe and effective. But trial 
participants warn of intense symptoms after second shot.",https://www.cnbc.com/2020/12/08/pfizer-moderna-covid-vaccine-side-effects-trials.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
15,"FDA grants authorization to Moderna's Covid-19 vaccine, the ...",STAT News,"Dec 18, 2020",2020-12-18,"And now there are two. The Food and Drug Administration on Friday issued an 
emergency authorization for a Covid-19 vaccine developed by Moderna, the 
second...",https://www.statnews.com/2020/12/18/fda-eua-moderna-vaccine-covid19/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
16,Fact check: Posts critical of fast COVID-19 vaccine ...,Reuters,"Dec 11, 2020",2020-12-11,"no vaccine for cancer,” the social media posts falsely portray cancer as a 
communicable disease. Unlike AIDS, caused by human immunodeficiency 
viruses, or COVID...",https://www.reuters.com/article/uk-factcheck-covid19-vaccine-hiv-cancer-idUSKBN28L2CF,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
17,"UK becomes first country to authorize Pfizer/BioNTech's Covid-19 vaccine, first shots roll out next week",CNN,"Dec 3, 2020",2020-12-03,"London (CNN) The United Kingdom has become the first Western nation to 
authorize a Covid-19 vaccine, a landmark moment in the coronavirus pandemic 
that...",https://www.cnn.com/2020/12/02/uk/pfizer-coronavirus-vaccine-uk-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
18,"Pence receives Covid vaccine in televised appearance, hails 'medical miracle'",NBC News,"Dec 18, 2020",2020-12-18,"Pence receives Covid vaccine in televised appearance, hails 'medical 
miracle'. ""While we cut red tape, we cut no corners,"" the vice president 
said, assuring the...",https://www.nbcnews.com/politics/white-house/pence-set-receive-covid-vaccine-televised-appearance-n1251655,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
19,"COVID-19 Vaccine FAQ: Safety, Side Effects, Efficacy",WebMD,"Dec 17, 2020",2020-12-17,"17, 2020 -- Pfizer and Moderna began shipping the first batches of COVID-19 
vaccines in December, capping months of anticipation, development,...",https://www.webmd.com/vaccines/covid-19-vaccine/news/20201217/covid-19-vaccine-faq-safety-side-effects-efficacy,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
20,What is an mRNA COVID-19 vaccine and how does it differ from other vaccines?,WFAA,"Dec 16, 2020",2020-12-16,"This shot is a messenger RNA vaccine, more commonly known as a mRNA 
vaccine. ... While the new, approved COVID-19 vaccines are the first mRNA 
vaccines to be...",https://www.wfaa.com/article/news/health/coronavirus/vaccine/what-is-an-mrna-covid-19-vaccine-and-how-does-it-differ-from-other-vaccines/287-240b8181-f13f-47a4-9514-9b6b30988d32,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
21,2 Alaska health care workers suffer reactions to Covid-19 vaccine,CNN,"Dec 17, 2020",2020-12-17,"The image has been replaced with a photo that shows Pfizer-BioNTech's 
Covid-19 vaccine. CNN —. Two workers at an Alaska hospital suffered 
allergic reactions...",https://www.cnn.com/2020/12/16/health/alaska-allergic-reaction-coronavirus-pfizer-vaccine/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
22,Some Vials Of COVID-19 Vaccine Contain Extra Doses ...,NPR,"Dec 16, 2020",2020-12-16,"The Food and Drug Administration says that some of the vials of 
Pfizer-BioNTech COVID-19 vaccine being distributed throughout the U.S. 
contain extra doses...",https://www.npr.org/sections/coronavirus-live-updates/2020/12/16/947386411/some-vials-of-covid-19-vaccine-contain-extra-doses-expanding-supply,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
23,F.D.A. Panel Endorses Moderna's Coronavirus Vaccine,The New York Times,"Dec 17, 2020",2020-12-17,"In large clinical trials, both vaccines were about 95 percent effective at 
preventing Covid-19, and Moderna's vaccine offered persuasive evidence that 
it could...",https://www.nytimes.com/2020/12/17/health/covid-vaccine-fda-moderna.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
24,Employers React to Workers Who Refuse a COVID-19 ...,SHRM,"Dec 17, 2020",2020-12-17,"Employers that encourage or require vaccinations, however, must consider 
reasonable accommodations when employees refuse to get vaccinated for 
medical reasons,...",https://www.shrm.org/resourcesandtools/legal-and-compliance/employment-law/pages/if-workers-refuse-a-covid-19-vaccination.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
25,Comparing the Pfizer and Moderna COVID-19 vaccines,ABC News,"Dec 18, 2020",2020-12-18,"The Food and Drug Administration is expected to order an emergency use 
authorization for Moderna's vaccine, paving the way for the U.S. to have 
two vaccines...",https://abcnews.go.com/Health/comparing-pfizer-moderna-covid-19-vaccines/story?id=74787434,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
26,"U.S. administers first shots of Pfizer's Covid vaccine, launching a historic rollout",CNBC,"Dec 14, 2020",2020-12-14,"The United States on Monday administered the first shots of Pfizer's 
Covid-19 vaccine to health-care workers, marking a pivotal moment in the 
country's long...",https://www.cnbc.com/2020/12/14/us-administers-first-shots-of-pfizers-covid-vaccine-launching-a-historic-rollout.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
27,Healthcare Workers to Be First in Line for a COVID Vaccine,Infection Control Today,"Dec 2, 2020",2020-12-02,"About 24 million Americans in all. As the vaccines for coronavirus disease 
2019 (COVID-19) move closer to...",https://www.infectioncontroltoday.com/view/healthcare-workers-to-be-first-in-line-for-a-covid-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
28,"No, the COVID vaccine cannot give you the virus. And here’s why",Miami Herald,"Dec 8, 2020",2020-12-08,"Both the Pfizer-BioNTech and Moderna vaccines do not release live virus, 
which means they cannot give someone COVID-19 or make them contagious in 
anyway. “...",https://www.miamiherald.com/news/coronavirus/article247704435.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
29,"Second dose of COVID vaccine from Pfizer or Moderna is needed, but timing doesn't have to be exact, says government vaccine developer",USA Today,"Dec 9, 2020",2020-12-09,"Second dose of COVID vaccine from Pfizer or Moderna is needed, but timing 
doesn't have to be exact, says government vaccine developer.",https://www.usatoday.com/story/news/health/2020/12/09/covid-vaccine-timing-second-pfizer-and-moderna-shots-not-critical/3867521001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
30,COVID vaccine for Michigan health workers may arrive by next ...,Bridge Michigan,"Dec 1, 2020",2020-12-01,"The vaccines stimulate the body to write out an immunity code that will 
recognize the coronavirus that causes COVID-19 and launch an immune 
response before it...",https://www.bridgemi.com/michigan-health-watch/covid-vaccine-michigan-health-workers-may-arrive-next-week,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,Some healthcare workers refuse to take COVID-19 vaccine,Los Angeles Times,"Dec 31, 2020",2020-12-31,"Syringes filled with the Moderna COVID-19 vaccine. April Lu, a 31-year-old 
nurse at Providence Holy Cross Medical Center, said she refused to take the 
vaccine...",https://www.latimes.com/california/story/2020-12-31/healthcare-workers-refuse-covid-19-vaccine-access,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,When can I get a coronavirus vaccine?,CNN,"Dec 14, 2020",2020-12-14,"But none of the vaccines being tested for the US market uses even a piece 
of the real coronavirus, so there is no way they could give you a 
coronavirus...",https://www.cnn.com/2020/11/30/health/covid-vaccine-questions-when/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,China gives its first COVID-19 vaccine approval to Sinopharm,Reuters,"Dec 30, 2020",2020-12-30,"BEIJING (Reuters) - China approved its first COVID-19 vaccine for general 
public use on Thursday, a shot developed by an affiliate of state-backed...",https://www.reuters.com/article/us-health-coronavirus-vaccine-china-idUSKBN29505P,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,"Opinion | The Risks of the Covid Vaccine, in Context",The New York Times,"Dec 30, 2020",2020-12-30,"But it's not at all surprising that allergic reactions happen. What matters 
most is the severity and the rate at which they occur. And for the Covid 
vaccines,...",https://www.nytimes.com/2020/12/30/opinion/covid-vaccine-allergic-reactions.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,What next for AstraZeneca's half-dose COVID-19 vaccine?,BioPharma Reporter,"Dec 10, 2020",2020-12-10,"AstraZeneca and the University of Oxford's COVID-19 vaccine candidate threw 
up a surprise last month when a lower initial dose of the two-dose 
vaccine...",https://www.biopharma-reporter.com/Article/2020/12/10/What-next-for-AstraZeneca-s-half-dose-COVID-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,Singapore begins rollout of Pfizer's COVID-19 vaccine with ...,Reuters,"Dec 29, 2020",2020-12-29,"SINGAPORE, Dec 30 (Reuters) - A 46-year-old nurse became the first person 
in Singapore to receive Pfizer-BioNTech's COVID-19 vaccine on Wednesday,...",https://www.reuters.com/business/healthcare-pharmaceuticals/singapore-begins-rollout-pfizers-covid-19-vaccine-with-healthcare-workers-2020-12-30/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,Wisconsin police arrest hospital worker suspected of intentionally spoiling Covid vaccine doses,The Guardian,"Dec 31, 2020",2020-12-31,"... hospital worker suspected of intentionally spoiling Covid vaccine doses 
... admitted to deliberately spoiling 500 doses of the coronavirus vaccine.",https://www.theguardian.com/world/2020/dec/31/wisconsin-health-worker-deliberately-spoiled-500-covid-vaccine-doses,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,Australia Scraps Experimental Coronavirus Vaccine ...,KFF,"Dec 11, 2020",2020-12-11,"“A Covid-19 vaccine candidate in Australia has been scrapped because 
recipients returned false positives on certain HIV tests, underscoring the 
difficulties...",https://www.kff.org/news-summary/australia-scraps-experimental-coronavirus-vaccine-candidate-after-trial-participants-receive-false-positive-results-on-certain-hiv-tests/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,How to get a COVID-19 vaccination in Central Florida,Spectrum News 13,"Dec 29, 2020",2020-12-29,"Florida Department of Health Orange is providing COVID-19 vaccinations by 
appointment only, at their Immunization Clinic on 832 W. Central Boulevard, 
Orlando,...",https://www.mynews13.com/fl/orlando/news/2020/12/29/what-you-need-to-know-about-getting-a-covid-19-vaccination,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,"Netanyahu gets COVID vaccine, starts Israel roll-out",Al Jazeera,"Dec 19, 2020",2020-12-19,"Israeli Prime Minister Benjamin Netanyahu has received a COVID-19 vaccine 
jab, ... “I asked to be vaccinated first, together with Health Minister 
Yuli...",https://www.aljazeera.com/news/2020/12/19/netanyahu-gets-covid-vaccine-starts-israel-rollout,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,When Dr. Fauci and other experts say you can expect to get vaccinated for Covid-19,CNBC,"Dec 14, 2020",2020-12-14,"Fauci and other experts say you can expect to get vaccinated for Covid-19. 
Published Mon, Dec 14 20203:08 PM EST Updated Tue, Dec 15 20209...",https://www.cnbc.com/2020/12/14/who-gets-the-covid-vaccine-first-timeline-and-priority-explained.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,Fauci praises African American scientist at ‘forefront’ of creating Covid vaccine,The Guardian,"Dec 14, 2020",2020-12-14,"Dr Kizzmekia Corbett one of two leaders of team that created vaccine as 
only ... In a conversation about mistrust of Covid-19 vaccines among Black 
people in...",https://www.theguardian.com/world/2020/dec/14/kizzmekia-corbett-african-american-scientist-covid-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,Black Scientist Plays Key Role in COVID Vaccine,WebMD,"Dec 14, 2020",2020-12-14,"14, 2020 -- Kizzmekia Corbett, PhD, is among the National Institutes of 
Health scientists working directly to develop and produce the Moderna 
COVID-19 vaccine.",https://www.webmd.com/vaccines/covid-19-vaccine/news/20201214/black-scientist-plays-key-role-in-covid-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,"Former Presidents Obama, Bush and Clinton volunteer to get coronavirus vaccine publicly to prove it's safe",CNN,"Dec 3, 2020",2020-12-03,"Bush and Bill Clinton are volunteering to get their Covid-19 vaccines on 
camera to promote public confidence in the vaccine's safety once the US 
Food and Drug...",https://www.cnn.com/2020/12/02/politics/obama-vaccine/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,"Two billion COVID vaccine doses secured, WHO says end of ...",UN News,"Dec 18, 2020",2020-12-18,"Two billion COVID vaccine doses secured, WHO says end of pandemic is in 
sight ... The Pfizer-BioNTech COVID-19 vaccine is the first vaccine to be 
made readily.",https://news.un.org/en/story/2020/12/1080422,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,UAE says Sinopharm vaccine has 86% efficacy against ...,Reuters,"Dec 8, 2020",2020-12-08,"DUBAI (Reuters) - An experimental coronavirus vaccine developed by China 
National Pharmaceutical Group (Sinopharm) has 86% efficacy, the health 
ministry of...",https://www.reuters.com/article/health-coronavirus-emirates-idUSKBN28J0G4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,Canada Administers Its 1st COVID-19 Vaccine Shots ...,NPR,"Dec 14, 2020",2020-12-14,"Canada began administering doses of Pfizer's COVID-19 vaccine on Monday, 
with elderly people and front-line workers among the first to receive shots.",https://www.npr.org/sections/coronavirus-live-updates/2020/12/14/946301025/canada-administers-its-1st-covid-19-vaccine-shots,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,Indonesia receives first COVID vaccine from China's Sinovac,Reuters,"Dec 6, 2020",2020-12-06,"JAKARTA (Reuters) - Indonesia received its first shipment of coronavirus 
vaccine from China on Sunday, President Joko Widodo said, as the 
government...",https://www.reuters.com/article/us-health-coronavirus-indonesia-vaccine-idUSKBN28G0KJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,Fact check: Has China recovered from COVID-19 'without a vaccine?',Austin American-Statesman,"Dec 7, 2020",2020-12-07,"Here's why: As the U.S. inches closer than ever toward an available 
COVID-19 vaccine, misinformation about both the disease and how to prevent 
it are spreading...",https://www.statesman.com/story/news/politics/2020/12/07/has-china-recovered-covid-19-without-vaccine/3833068001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
50,Turkey says China's Sinovac COVID vaccine 91.25% effective ...,Reuters,"Dec 24, 2020",2020-12-24,"ANKARA (Reuters) -A COVID-19 vaccine developed by China's Sinovac Biotech 
is 91.25% effective, according to interim data from a late-stage trial in 
Turkey,...",https://www.reuters.com/article/health-coronavirus-turkey-china-int-idUSKBN28Y1R3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
51,Kamala Harris receives first dose of Moderna Covid-19 vaccine on camera,CNN,"Dec 29, 2020",2020-12-29,"And it is the scientists who created and approved this vaccine. So I urge 
everyone, when it is your turn, get vaccinated.” Harris said her husband, 
Doug Emhoff,...",https://www.cnn.com/2020/12/29/politics/kamala-harris-covid-vaccine/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,"Sinopharm's COVID-19 vaccine 79% effective, seeks approval ...",Reuters,"Dec 29, 2020",2020-12-29,"BEIJING/SINGAPORE (Reuters) - An affiliate of China's state-owned drug 
maker Sinopharm said on Wednesday its COVID-19 vaccine showed 79.34% 
efficacy and it...",https://www.reuters.com/article/health-coronavirus-china-vaccine-int-idUSKBN2940CA,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,Walz: 250K COVID vaccine doses in Minnesota by year-end,MPR News,"Dec 22, 2020",2020-12-22,"Tim Walz on Tuesday said the wheels are turning now on initial plans to 
vaccinate Minnesotans against COVID-19 and the process is working largely 
as...",https://www.mprnews.org/story/2020/12/22/walz-to-provide-update-on-vaccine-distribution-in-minnesota,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,NYS AG Is Looking Into COVID Vaccine Distribution At An ...,WAMC,"Dec 29, 2020",2020-12-29,"The investigation is focused on COVID vaccine distribution. ... an 
investigation into ParCare Community Health Network's distribution of 
COVID-19 vaccines...",https://www.wamc.org/hudson-valley-news/2020-12-29/nys-ag-is-looking-into-covid-vaccine-distribution-at-an-orange-county-location,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,"Vatican OKs Receiving COVID-19 Vaccines, Even If Research ...",NPR,"Dec 21, 2020",2020-12-21,"The Vatican says that it's ""morally acceptable"" to receive a vaccination 
for COVID-19, even if the vaccine's research or production involved using 
cell...",https://www.npr.org/sections/coronavirus-live-updates/2020/12/21/948806643/vatican-oks-receiving-covid-19-vaccines-even-if-research-involved-fetal-tissue,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,First Doses of COVID Vaccine Arrive in Georgia,Georgia Department of Public Health,"Dec 14, 2020",2020-12-14,"Atlanta – The Georgia Department of Public Health (DPH) today received the 
first shipments of COVID-19 vaccine for administration in Georgia. 
Shipments of the...",https://dph.georgia.gov/press-releases/2020-12-14/first-doses-covid-vaccine-arrive-georgia,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,Gov. Greg Abbott receives COVID-19 vaccine in Austin,Austin American-Statesman,"Dec 22, 2020",2020-12-22,"Greg Abbott received the coronavirus vaccine before cameras in Austin on 
Tuesday. After receiving the vaccine, the governor tossed his hands up and 
said,...",https://www.statesman.com/story/news/2020/12/22/greg-abbott-receive-coronavirus-vaccine-austin-hospital/4000915001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,COVID Vaccine Passports Announced by Israel in World First,Newsweek,"Dec 14, 2020",2020-12-14,"Israel will be the first country to issue a ""green passport"" to residents 
who have received the COVID-19 vaccine. The passport will lift some 
restrictions,...",https://www.newsweek.com/coronavirus-covid-vaccine-passport-israel-travel-quarantine-restrictions-waiver-1554534,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
59,COVID-19 Vaccine: Ensuring that people affected by armed ...,ReliefWeb,"Dec 2, 2020",2020-12-02,"The ICRC is ready to support national vaccination campaigns and facilitate 
access to the COVID-19 vaccine by populations in countries affected by 
armed conflict...",https://reliefweb.int/report/world/covid-19-vaccine-ensuring-people-affected-armed-conflict-are-not-forgotten,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
60,Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine ...,The New England Journal of Medicine,"Dec 31, 2020",2020-12-31,"... BNT162b2 was 95% effective in preventing Covid-19 (95% credible 
interval, 90.3 to 97.6). Similar vaccine efficacy (generally 90 to 100%) 
was observed...",https://www.nejm.org/doi/full/10.1056/nejmoa2034577,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
