,title,media,date,datetime,desc,link,img
10,Saskatchewan lab joins global effort to develop coronavirus vaccine,CBC,"Jan 24, 2020",2020-01-24,"The University of Saskatchewan's Vaccine and Infectious Disease 
Organization-International Vaccine Centre, also known as VIDO-InterVac, has 
received permission...",https://www.cbc.ca/news/canada/saskatchewan/vido-intervac-working-on-coronavirus-vaccine-1.5439118,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
11,Changing how a TB vaccine is injected boosts its effectiveness,Science News,"Jan 1, 2020",2020-01-01,"Stay current with Science News. Subscribe Now. Menu. All Topics · Life · 
Humans · Earth · Space · Physics · Coronavirus.",https://www.sciencenews.org/article/tb-vaccine-injection-blood-skin-effectiveness,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
12,Biotech firm Moderna is working on a vaccine for China's deadly coronavirus,CNBC,"Jan 22, 2020",2020-01-22,"Biotech firm Moderna is working on a vaccine for China's deadly coronavirus 
... Moderna on Tuesday told CNBC it is working with U.S. government health 
agencies to...",https://www.cnbc.com/2020/01/22/moderna-is-working-on-a-vaccine-for-chinas-deadly-coronavirus.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
13,San Diego Lab Tapped To Rapidly Develop Vaccine For ...,KPBS,"Jan 24, 2020",2020-01-24,"San Diego researchers at a local pharmaceutical lab are working to quickly 
develop a vaccine in response to the growing and deadly coronavirus 
outbreak that...",https://www.kpbs.org/news/public-safety/2020/01/24/san-diego-lab-tapped-rapidly-develop-vaccine-china,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
14,Solid vaccine eliminates acute myeloid leukemia in mice,Harvard Gazette,"Jan 14, 2020",2020-01-14,"Search for: Arts & Humanities · Business & Economy · Campus & Community · 
Commencement 2022 · The Coronavirus Update · Events · Health & Medicine · 
National &...",https://news.harvard.edu/gazette/story/2020/01/solid-vaccine-eliminates-acute-myeloid-leukemia-in-mice/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
15,Vaxart Announces Initiation of Coronavirus Vaccine Program,GlobeNewswire,"Jan 31, 2020",2020-01-31,"(NasdaqGS: VXRT), a clinical-stage biotechnology company developing oral 
recombinant vaccines administered by tablet rather than by injection, 
announced today...",https://www.globenewswire.com/news-release/2020/01/31/1978131/0/en/Vaxart-Announces-Initiation-of-Coronavirus-Vaccine-Program.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
16,More Americans now see 'very high' preventive health benefits ...,Pew Research Center,"Jan 7, 2020",2020-01-07,"Public attitudes about the measles, mumps and rubella (MMR) vaccine remain 
broadly positive in the United States, according to a new Pew Research 
Center...",https://www.pewresearch.org/fact-tank/2020/01/07/more-americans-now-see-very-high-preventive-health-benefits-from-measles-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
17,Study shows the difficulty to undo damage caused by HPV vaccine misinformation,News Medical,"Jan 7, 2020",2020-01-07,"The number of girls receiving HPV vaccines in Denmark plummeted after 
vaccine misinformation spread through Danish media outlets from 2013 to 
2016.",https://www.news-medical.net/news/20200107/Study-shows-the-difficulty-to-undo-damage-caused-by-HPV-vaccine-misinformation.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
18,Netflix's Pandemic Explores Universal Flu Vaccine Possibility,Health Magazine,"Jan 23, 2020",2020-01-23,"Netflix's 'Pandemic' Highlights The Need for a Universal Flu Vaccine—So Why 
Don't ... Some believe that “when” is actually now with the recent 
coronavirus...",https://www.health.com/condition/flu/netflix-pandemic-universal-flu-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
19,COVID-19 (Coronavirus Disease 2019),County of San Diego,"Mar 5, 2020",2020-03-05,"COVID-19 (Coronavirus Disease 2019). Vaccine · Vaccination sites | Vaccines 
are free and safe. Vaccines...",https://www.sandiegocounty.gov/coronavirus.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
20,Coronavirus Vaccine Candidate Eyed for Human Trials by ...,Bloomberg Law,"Jan 22, 2020",2020-01-22,"A potential vaccine to prevent the spreading coronavirus could move into 
early-stage human testing in the next three months, the NIH's infectious 
disease...",https://news.bloomberglaw.com/pharma-and-life-sciences/coronavirus-vaccine-candidate-eyed-for-human-trials-by-april,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
21,VGXI to make vaccine in effort to stymie coronavirus ...,BioProcess International,"Jan 30, 2020",2020-01-30,"VGXI will make Inovio Pharmaceuticals' investigational vaccine as part of a 
collaborative effort to halt the progress of the coronavirus that has 
recently...",https://bioprocessintl.com/bioprocess-insider/global-markets/vgxi-to-make-dna-vaccine-in-global-effort-to-stymie-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
22,Influenza B/Victoria Strain Predominating 2019-20 US Flu ...,Contagion Live,"Jan 13, 2020",2020-01-13,"The research found that none of the patients had received the seasonal 
influenza vaccine, which is likely attributable to the fact that flu 
activity began...",https://www.contagionlive.com/view/influenza-bvictoria-strain-predominating-201920-us-flu-season-thus-far,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
23,"US health officials fast-track coronavirus vaccine, hope to start clinical trial in three months",CNBC,"Jan 28, 2020",2020-01-28,"US health officials fast-track coronavirus vaccine, hope to start clinical 
trial in three months. Published Tue, Jan 28 20202:42 PM EST Updated Tue, 
Jan 28 2020...",https://www.cnbc.com/2020/01/28/us-fast-tracks-coronavirus-vaccine-hopes-to-start-trial-in-three-months.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
24,When will there be a coronavirus vaccine? 5 questions answered,The Conversation,"Jan 28, 2020",2020-01-28,"How do scientists know when to work on a vaccine for a coronavirus? Work on 
vaccines for severe coronaviruses has historically begun once the viruses 
start...",https://theconversation.com/when-will-there-be-a-coronavirus-vaccine-5-questions-answered-130590,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
25,"COVID-19: variants, vaccines, news and updates",The Verge,"Jan 24, 2020",2020-01-24,"COVID-19: variants, vaccines, news and updates ... Broad exposure to the 
virus and vaccine coverage helped limit the damage.",https://www.theverge.com/2020/1/24/21080845/coronavirus-news-wuhan-updates-china-sars-mers-cdc-spread,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
26,The inside story of how scientists produced an Ebola vaccine,Stat News,"Jan 7, 2020",2020-01-07,"Trending: Coronavirus · Pharmalot · Biotech · First Opinion · Health · 
physicians. Back to top. Company.",https://www.statnews.com/2020/01/07/inside-story-scientists-produced-world-first-ebola-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
27,"GeoVax and BravoVax (Wuhan, China) to Collaborate on ...",GlobeNewswire,"Jan 27, 2020",2020-01-27,"... a vaccine developer in Wuhan, China, today announced the signing of a 
Letter of Intent to jointly develop a vaccine against the new coronavirus 
(known...",https://www.globenewswire.com/news-release/2020/01/27/1975541/0/en/GeoVax-and-BravoVax-Wuhan-China-to-Collaborate-on-Development-of-Coronavirus-Vaccine.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
28,‘We’re ready to go to war on this’: N.J. lawmakers pledge to reintroduce failed vaccine bill,WHYY,"Jan 13, 2020",2020-01-13,"You may also like ; N.J. Assembly to meet in person again after standoff 
over COVID vaccine mandate · 5 months ago ; Why vaccine exemptions for N.J. 
schoolkids are...",https://whyy.org/articles/were-ready-to-go-to-war-on-this-n-j-lawmakers-pledge-to-reintroduce-failed-vaccine-bill/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
29,How the feds missed their chance at a coronavirus vaccine,Politico,"Jan 31, 2020",2020-01-31,"What the best public health minds know — and don't know — about Wuhan 
coronavirus ... The Moderna vaccine works by converting genetic sequences 
of the virus into...",https://www.politico.com/news/2020/01/31/coronavirus-vaccine-missed-chance-109709,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
30,CDC's Fauci: Coronavirus Vaccine On the Way,Infection Control Today,"Jan 23, 2020",2020-01-23,"Anthony Fauci, MD, the director of NIH's National Institute of Allergy and 
Infectious Diseases, tells Bloomberg Lawthat a coronavirus vaccine is in 
the...",https://www.infectioncontroltoday.com/view/cdcs-fauci-coronavirus-vaccine-way,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,‘Skunkworks’ at Johnson & Johnson is rushing to develop a coronavirus vaccine,The Philadelphia Inquirer,"Jan 28, 2020",2020-01-28,"Pfizer-BioNTech coronavirus vaccine for children under 5 may be available 
by end of February, sources say ... The manufacturers of the vaccine are 
expected to...",https://www.inquirer.com/business/drugs/coronavirus-johnson-and-johnson-stoffels-wuhan-20200128.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,Novavax developing nanoparticle vaccine for Wuhan ...,BioWorld,"Jan 21, 2020",2020-01-21,"In response to the emergence of a new coronavirus seen recently in China, 
and now America, Novavax Inc. has initiated development of a vaccine 
candidate,...",https://www.bioworld.com/articles/432528-novavax-developing-nanoparticle-vaccine-for-wuhan-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,CDC Reports 13 Million Flu Cases Thus Far in 2019-20 Season,Contagion Live,"Jan 22, 2020",2020-01-22,"The CDC notes that flu vaccine effectiveness estimates are not available 
yet this season, but vaccination is always the best way to reduce the risk 
of influenza...",https://www.contagionlive.com/view/cdc-reports-13-million-flu-cases-thus-far-in-201920-season,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,UTMB Health's Galveston National Laboratory doctors working on Coronavirus vaccine,ABC13,"Jan 22, 2020",2020-01-22,"Researchers and doctors at UTMB's Galveston National Laboratory worked on a 
vaccine for Ebola, and now they're preparing to tackle this deadly virus 
that's...",https://abc13.com/coronavirus-what-is-utmb-galveston/5871188/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,Oral Tablet Influenza Vaccine Reduced Infection Rates by 47%,Precision Vaccinations,"Jan 22, 2020",2020-01-22,"Can MMR Vaccination Enhance COVID-19 Immunity? covid wall in new york. U.S. 
FDA Reaffirms Commitment to COVID-19 Vaccine Transparency.",https://www.precisionvaccinations.com/vaxart-vxa-a11-influenza-vaccine-candidate-provided-statistically-significant-protection-against-h1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,Coronavirus vaccine effort from Novavax is a familiar strategy ...,The Business Journals,"Jan 24, 2020",2020-01-24,"Novavax Inc.'s maneuver to develop a vaccine for the coronavirus should 
come as no surprise. The company announced plans Tuesday to develop the 
vaccine...",https://www.bizjournals.com/washington/news/2020/01/24/different-outbreak-same-strategy-inside-novavaxs.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,WHO holds off on nCoV emergency declaration as cases soar,CIDRAP,"Jan 23, 2020",2020-01-23,"And to jump-start the development of vaccines and drugs against 2019-nCoV, 
... a DNA vaccine against MERS-CoV (Middle East respiratory syndrome 
coronavirus)...",https://www.cidrap.umn.edu/news-perspective/2020/01/who-holds-ncov-emergency-declaration-cases-soar,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,Social Media Posts Spread Bogus Coronavirus Conspiracy ...,FactCheck.org,"Jan 24, 2020",2020-01-24,"In fact, there is no vaccine yet available for the new coronavirus, which 
for now goes by the unwieldy moniker of 2019 novel coronavirus, or 
2019-nCoV. Update,...",https://www.factcheck.org/2020/01/social-media-posts-spread-bogus-coronavirus-conspiracy-theory/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,"China releases genetic data on new coronavirus, now deadly",CIDRAP,"Jan 11, 2020",2020-01-11,"In quickly moving developments last night, health officials from Wuhan, 
China, posted a novel coronavirus (nCoV) pneumonia outbreak update, which 
scaled...",https://www.cidrap.umn.edu/news-perspective/2020/01/china-releases-genetic-data-new-coronavirus-now-deadly,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,Updated Recommendations on Use of Td and Tdap Vaccines,Medscape,"Feb 12, 2020",2020-02-12,"Use of Tetanus Toxoid, Reduced Diphtheria Toxoid, and Acellular Pertussis 
Vaccines. Updated Recommendations of the Advisory Committee on Immunization 
Practices...",https://www.medscape.com/viewarticle/924245,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,Scientists are unraveling the Chinese coronavirus with ...,The Washington Post,"Jan 24, 2020",2020-01-24,"But it is still science at light speed; during the SARS outbreak, it took 
20 months from getting the genome of the virus to the first tests of a 
vaccine in...",https://www.washingtonpost.com/science/2020/01/24/scientists-are-unraveling-chinese-coronavirus-with-unprecedented-speed-openness/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,"BCG vaccine formulations vary widely in their characteristics, study shows",News Medical,"Jan 28, 2020",2020-01-28,"BCG vaccines strengthen overall immune response. Previous research has 
shown that BCG vaccination not only protects against TB, but boosts the 
overall immune...",https://www.news-medical.net/news/20200128/BCG-vaccine-formulations-vary-widely-in-their-characteristics-study-shows.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,Paid Sick Leave,City of Chicago,"Jan 16, 2020",2020-01-16,"COVID-19 Vaccine ... The COVID-19 vaccines are safe and effective, and are 
an important tool for ending the global pandemic. Vaccines protect you and 
the people...",https://www.chicago.gov/city/en/depts/bacp/supp_info/paidsickleaveinfo.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,Coronavirus information,McGill University,"Jan 29, 2020",2020-01-29,"Changes to COVID protocols | Modifications à l'égard des protocoles 
anti-COVID - · Easier access to Paxlovid - · End of vaccine passports and 
other COVID updates...",https://www.mcgill.ca/coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,Coronavirus Treatment and Vaccine Could Be a Step Closer Thanks to Antibody Which Can Neutralise 2019-nCoV,Newsweek,"Jan 31, 2020",2020-01-31,"Scientists believe an antibody could soon help develop antiviral drugs and 
vaccines for the new and deadly Wuhan coronavirus, dubbed 2019-nCoV.",https://www.newsweek.com/coronovirus-antibody-scientists-china-1485067,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,Coronavirus update: Vaccine stocks retreat and airport screening expands to 20 U.S. airports,MarketWatch,"Jan 28, 2020",2020-01-28,"Coronavirus update: Vaccine stocks retreat and airport screening expands to 
20 U.S. airports. Published: Jan. 28, 2020 at 2:23 p.m. ET. By. Jaimy Lee.",https://www.marketwatch.com/story/coronavirus-update-vaccine-stocks-retreat-and-airport-screening-expands-to-20-us-airports-2020-01-28,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,Broadest ever therapeutic HPV vaccine to be tested in clinical ...,The Guardian,"Jan 3, 2020",2020-01-03,"The broadest vaccine yet that could clear up persistent HPV infections and 
reduce the risk of women developing cervical cancer is to be tested in a 
clinical...",https://www.theguardian.com/society/2020/jan/03/hpv-vaccine-tested-clinical-trial-infections-cervical-cancer,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,NIH officials discuss novel coronavirus that recently emerged ...,National Institutes of Health (NIH),"Jan 23, 2020",2020-01-23,"NIAID researchers also are adapting approaches used with investigational 
SARS and MERS vaccines to jumpstart candidate vaccine development for 
2019-nCoV.",https://www.nih.gov/news-events/news-releases/nih-officials-discuss-novel-coronavirus-recently-emerged-china,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,Is it Possible to Make a Vaccine for the Wuhan Coronavirus?,TIME,"Jan 22, 2020",2020-01-22,"In theory, it would be fairly easy to adapt the SARS vaccine model to 
target unique aspects of the Wuhan coronavirus, which has already been 
sequenced by...",https://time.com/5768956/wuhan-coronavirus-vaccine-treatment/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
50,"Despite Coronavirus Alert, Flu's Risk To US Is Much More ...",NPR,"Jan 29, 2020",2020-01-29,"It's not that this vaccine will directly fight the pneumonia caused by 
influenza or the new coronavirus; the pneumococcal vaccine actually revs 
the body's...",https://www.npr.org/sections/health-shots/2020/01/29/800813299/worried-about-catching-the-new-coronavirus-in-the-u-s-flu-is-a-bigger-threat,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
51,Coronavirus: Bay Area biotech companies join race to test ...,San Francisco Chronicle,"Feb 1, 2020",2020-02-01,"Vaxart, a South San Francisco biotech firm that makes oral tablet vaccines, 
announced Friday it is starting a program to develop such a vaccine.",https://www.sfchronicle.com/business/article/Coronavirus-Bay-Area-biotech-companies-join-race-15021600.php,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,Coronavirus (COVID-19) Updates | LHSC,London Health Sciences Centre,"Mar 17, 2020",2020-03-17,"There is an outbreak - Victoria Hospital Sub-Acute Medicine. There is an 
outbreak - University Hospital U4 Medicine 100 and low 200 wing. Five or 
less...",https://www.lhsc.on.ca/coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,"China Coronavirus Update: What it is, How Dangerous it is ...",BioSpace,"Jan 22, 2020",2020-01-22,"While we have not previously tested this rapid response capability, Moderna 
confirms that we are working with NIH/NIAID/VRC on a potential vaccine 
response to...",https://www.biospace.com/article/nih-working-on-vaccine-against-new-chinese-coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,QAnon Supporters And Anti-Vaxxers Are Spreading A Hoax That Bill Gates Created The Coronavirus,BuzzFeed News,"Jan 23, 2020",2020-01-23,"A false rumor that the coronavirus outbreak is a plot by former Microsoft 
CEO ... of a coronavirus that could potentially be used as a vaccine to 
prevent...",https://www.buzzfeednews.com/article/ryanhatesthis/qanon-supporters-and-anti-vaxxers-are-spreading-a-hoax-that,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,"Coronavirus, explained: Everything to know about COVID-19, the deadly virus alarming the world",USA Today,"Jan 29, 2020",2020-01-29,"Is there a vaccine for the coronavirus? ... Chinese scientists have decoded 
the COVID-19 DNA and made it public. There are no drugs or vaccines for 
coronaviruses...",https://www.usatoday.com/in-depth/news/2020/01/29/coronavirus-what-are-symptoms-of-wuhan-china-novel-virus/4563892002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,Where Did the New Coronavirus Come From? Potentially a ...,Healthline,"Jan 27, 2020",2020-01-27,"The coronavirus originating in Wuhan, China, is baffling experts searching 
for the source. ... In 1770, Edward Jenner developed a vaccine from cow pox.",https://www.healthline.com/health-news/coronavirus-can-be-deadly-but-they-also-cause-the-common-cold-what-to-know,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,"Corona virus is a concern, but flu takes more lives ...",Baltimore Sun,"Jan 30, 2020",2020-01-30,"The CDC recommends that every person over six months old receive the flu 
vaccine, unless they have specific medical reasons not to. Yet vaccination 
rates remain...",https://www.baltimoresun.com/opinion/op-ed/bs-ed-op-0131-corona-virus-flu-leana-wen-20200130-l5ybpsbw4jetjktvxvf7vesilq-story.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,Scientists debate whether China coronavirus came from bats or snakes,South China Morning Post,"Jan 24, 2020",2020-01-24,"Experts from three American institutes are collaborating with a team from 
Fudan University in Shanghai to develop a vaccine; Meanwhile academics in 
China...",https://www.scmp.com/news/china/society/article/3047512/chinese-and-us-scientists-join-forces-develop-vaccine-deadly-new,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
59,What we know about the Wuhan coronavirus and urgent plans ...,The World Economic Forum,"Jan 24, 2020",2020-01-24,"The virus first appeared in a seafood market in Wuhan, China · The virus is 
thought to have crossed to humans from bats · Developing a vaccine is now a 
priority.",https://www.weforum.org/agenda/2020/01/wuhan-coronavirus-china-cepi-vaccine-davos/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
60,Vaccine Fake-News Increased Cancer Risks For Women,Precision Vaccinations,"Jan 7, 2020",2020-01-07,"What Do COVID-19 Vaccine Boosters and Fully Vaccinated Have in Common? NP 
listening to the lungs of a patient · New York Nurse Practitioners Gain 
Full Practice...",https://www.precisionvaccinations.com/vaccine-fake-news-increased-cancer-risks-women,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
61,"Covid-19 - News on vaccines, UK cases, lockdown rules, and ...",Metro,"Jan 21, 2020",2020-01-21,"All the latest updates on the coronavirus outbreak, from vaccines and 
lockdown rules to confirmed cases and the UK death toll. The main symptoms 
include a...",https://metro.co.uk/tag/coronavirus/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
