,title,media,date,datetime,desc,link,img
19,COVID Vaccine Skepticism Is on the Rise. Here's What ...,Philadelphia Magazine,"Oct 1, 2020",2020-10-01 00:00:00.000000,"And what can public health officials do to get people to agree to be 
vaccinated once a coronavirus vaccine is ready? We spoke with local experts 
about how much...",https://www.phillymag.com/healthcare-news/2020/10/01/covid-19-vaccine-skepticism/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
20,The Covid vaccine's tricky politics- POLITICO,Politico,"Oct 29, 2020",2020-10-29 00:00:00.000000,"This week we're looking at the challenges of equitable vaccine distribution 
— if and ... Clean air is a global public good; a coronavirus vaccine is 
not.",https://www.politico.com/newsletters/global-pulse/2020/10/29/the-covid-vaccines-tricky-politics-490737,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
21,"Sanofi, GSK to provide 200 million Covid vaccine doses to WHO global immunization program",CNBC,"Oct 28, 2020",2020-10-28 00:00:00.000000,"European drugmakers Sanofi and GlaxoSmithKline will provide 200 million 
doses of their Covid-19 vaccine to the World Health Organization's global 
immunization...",https://www.cnbc.com/2020/10/28/sanofi-gsk-to-provide-200-million-covid-vaccine-doses-to-who-immunization-program.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
22,200 mn Covid vaccine doses pledged for 'equitable' use,Medical Xpress,"Oct 28, 2020",2020-10-28 00:00:00.000000,"Drugmakers Sanofi and GSK said Wednesday they would set aside 200 million 
doses of a future coronavirus vaccine for a global initiative to ensure 
equitable...",https://medicalxpress.com/news/2020-10-mn-covid-vaccine-doses-pledged.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
23,"World’s vaccine testing ground deems Chinese COVID candidate ‘the safest, most promising’",Fortune,"Oct 20, 2020",2020-10-20 00:00:00.000000,"Brazil is one of the world's top COVID-19 vaccine testing grounds. Now 
officials there say that CoronaVac, the experimental COVID-19 vaccine from 
Chinese...",https://fortune.com/2020/10/20/covid-vaccine-china-brazil-testing-ground-safest-most-promising-sinovac/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
24,COVID-19 vaccines: how to ensure Africa has access,Nature,"Oct 6, 2020",2020-10-06 00:00:00.000000,"This welcome endeavour is called the COVID-19 Vaccine Global Access (COVAX) 
initiative. It is co-led by the World Health Organization (WHO), the 
Coalition for...",https://www.nature.com/articles/d41586-020-02774-8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
25,COVID-19 Vaccine Dashboard,State of Michigan,2 weeks ago,2022-04-21 15:00:29.031893,"COVID-19 Vaccine Dashboard · Upcoming COVID-19 Vaccine Community Clinics · 
Get Your Questions Answered · Provider Guidance and Education · LTC 
Pharmacy Partnership.",https://www.michigan.gov/coronavirus/resources/covid-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
26,Which Ohioans would get a COVID vaccine first? State releases plan,The Columbus Dispatch,"Oct 20, 2020",2020-10-20 00:00:00.000000,"The first Ohioans to get a COVID-19 vaccine would be high-risk health care 
workers and first responders, then older adults living in congregate 
facilities such...",https://www.dispatch.com/story/news/2020/10/20/which-ohioans-would-get-covid-vaccine-first-state-plans-approach/3710453001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
27,AstraZeneca Says Covid-19 Vaccine Trials Are Encouraging for Older Adults,Barron's,"Oct 26, 2020",2020-10-26 00:00:00.000000,"A Covid vaccine's protection of older people is an important merit, since 
that population risks more complications from an infection.",https://www.barrons.com/articles/astrazeneca-says-covid-19-vaccine-trials-are-encouraging-for-older-adults-51603728296,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
28,"Early Vaccines Will Prevent Symptoms, Not Virus",WebMD,"Oct 27, 2020",2020-10-27 00:00:00.000000,"Importantly, the initial COVID-19 vaccines will prevent symptoms in those 
who become infected with the coronavirus rather than kill the virus itself, 
Anthony...",https://www.webmd.com/lung/news/20201027/early-vaccines-wil-prevent-symptoms-not-virus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
29,7 looming questions about the rollout of a Covid-19 vaccine,Stat News,"Oct 9, 2020",2020-10-09 00:00:00.000000,"The race to develop Covid-19 vaccines could well see some Americans 
vaccinated before the end of 2020 — less than a year after the world first 
learned a new...",https://www.statnews.com/2020/10/09/7-looming-questions-about-the-rollout-of-a-covid-19-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
30,"Fact check: COVID-19 vaccine won't be ready in weeks, nor mandatory",USA Today,"Oct 24, 2020",2020-10-24 00:00:00.000000,"Speculation about mandatory vaccinations for COVID-19 started spreading on 
social media from the moment scientists began talks about developing a 
vaccine. There...",https://www.usatoday.com/story/news/factcheck/2020/10/24/fact-check-covid-19-vaccine-wont-ready-weeks-nor-mandatory/5898142002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
31,What you need to know about the search for a COVID vaccine,Medical Xpress,"Oct 30, 2020",2020-10-30 00:00:00.000000,"The most common types of vaccines contain a virus that has been engineered 
with coronavirus genes to provoke an immune response, according to Dr. 
Edward...",https://medicalxpress.com/news/2020-10-covid-vaccine-1.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
32,It may be time to reset expectations on when we'll get a Covid ...,Stat News,"Oct 29, 2020",2020-10-29 00:00:00.000000,"Anna Durbin, a vaccine researcher at Johns Hopkins Bloomberg School of 
Public Health, said the public needs to understand that Covid vaccines may 
be a bit...",https://www.statnews.com/2020/10/29/it-may-be-time-to-reset-expectations-on-when-well-get-a-covid-19-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
33,I'm the FDA point person on COVID-19 vaccines. We'll make sure they're safe and effective.,USA Today,"Oct 27, 2020",2020-10-27 00:00:00.000000,"I'm the FDA point person on COVID-19 vaccines. We'll make sure they're safe 
and effective. · We pledge to do our duty to the best of our ability, 
independently...",https://www.usatoday.com/story/opinion/2020/10/27/fda-covid-vaccine-ensuring-safety-and-efficacy-column/6047702002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
34,World Bank approves $12bn to increase COVID vaccine accessibility,Al Jazeera,"Oct 14, 2020",2020-10-14 00:00:00.000000,"The World Bank has approved $12bn in financing to help developing countries 
buy and distribute coronavirus vaccines, tests and treatments.",https://www.aljazeera.com/news/2020/10/14/world-bank-approves-a-12b-aid-package-for-covid-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
35,Can your employer require you to take a COVID-19 vaccine?,MarketWatch,"Oct 6, 2020",2020-10-06 00:00:00.000000,"A safe, effective COVID-19 vaccine has not yet been approved, though Pfizer 
and Moderna have announced promising early efficacy results. Email icon",https://www.marketwatch.com/story/can-your-employer-require-you-to-take-a-covid-19-vaccine-11601962262,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
36,What defines an efficacious COVID-19 vaccine? A review of ...,The Lancet,"Oct 27, 2020",2020-10-27 00:00:00.000000,"Although some countries might deploy COVID-19 vaccines on the strength of 
safety and immunogenicity data alone, the goal of vaccine development is to 
gain...",https://www.thelancet.com/article/S1473-3099(20)30773-8/fulltext,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
37,Meet the youngest participants in Covid-19 vaccine trials: Teens and tweens,NBC News,"Oct 28, 2020",2020-10-28 00:00:00.000000,"Like most of the other coronavirus vaccine trials, Pfizer's involves 
getting two shots. Participants are given the shots three weeks apart and 
then have their...",https://www.nbcnews.com/news/us-news/meet-youngest-participants-covid-19-vaccine-trials-teens-tweens-n1244957,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
38,FDA Approves First Treatment for COVID-19 | FDA,US Food and Drug Administration,"Oct 22, 2020",2020-10-22 00:00:00.000000,"Veklury is the first treatment for COVID-19 to receive FDA approval. ... 
and security of human and veterinary drugs, vaccines and other biological 
products...",https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
39,Federal government says it will pay for any future coronavirus vaccine for all Americans,CNN,"Oct 28, 2020",2020-10-28 00:00:00.000000,"(CNN) The Centers for Medicare and Medicaid Services said it will pay for 
any Covid-19 vaccine that is authorized or approved by the US Food and 
Drug...",https://www.cnn.com/2020/10/28/health/cms-medicare-covid-vaccine-treatment/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40,Sinovac coronavirus vaccine offered by Chinese city for ...,Reuters,"Oct 15, 2020",2020-10-15 00:00:00.000000,"BEIJING (Reuters) - A Chinese city is offering Sinovac Biotech's 
experimental COVID-19 vaccine to essential workers and other high-risk 
groups as part of a...",https://www.reuters.com/article/us-health-coronavirus-china-vaccine-idUSKBN2710UQ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
41,Russia grants approval to second vaccine for Covid-19,Pharmaceutical Technology,"Oct 15, 2020",2020-10-15 00:00:00.000000,"Russian health authorities have granted approval to a second Covid-19 
vaccine developed by the Vector State Virology and Biotechnology Center in 
Siberia. Russia...",https://www.pharmaceutical-technology.com/news/russia-covid-vaccine-2/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
42,Why decoding the immune response to COVID matters for ...,Nature,"Oct 21, 2020",2020-10-21 00:00:00.000000,"The race is on to develop a vaccine to protect people against the new 
coronavirus, SARS-CoV-2. Less than a year after the virus was identified,...",https://www.nature.com/articles/d41586-020-02943-9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
43,"Britain's spies defending COVID-19 vaccine work, MI5 chief says",Reuters,"Oct 14, 2020",2020-10-14 00:00:00.000000,"LONDON (Reuters) - British spies are trying to defend COVID-19 vaccine work 
against hostile powers that seek to either steal or sabotage research data 
in...",https://www.reuters.com/article/uk-britain-security-idUSKBN26Z1P2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
44,Russian disinformation effort: Oxford's COVID-19 vaccine turns people into monkeys,New York Post,"Oct 16, 2020",2020-10-16 00:00:00.000000,"A Russian disinformation campaign designed to undermine and spread fear 
about the Oxford University coronavirus vaccine. Vesti News.",https://nypost.com/2020/10/16/russia-disinformation-says-uk-covid-vaccine-turns-people-into-monkeys/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
45,Moderna Legal Chief Plots Exit Amid Covid-19 Vaccine Race (1),Bloomberg Law,"Oct 30, 2020",2020-10-30 00:00:00.000000,"Lori Henderson leaving general counsel role in early 2021 · Biotech company 
is in final trial for coronavirus vaccine.",https://news.bloomberglaw.com/business-and-practice/moderna-legal-chief-plots-exit-as-covid-19-vaccine-race-heats-up,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
46,Many Californians would skip COVID-19 vaccine today: Survey,Los Angeles Times,"Oct 23, 2020",2020-10-23 00:00:00.000000,"As scientists race to develop COVID-19 vaccines, a new poll shows fewer 
than one-third of Black residents in California plan to get immunized.",https://www.latimes.com/california/story/2020-10-23/many-californians-particularly-black-residents-would-skip-taking-covid-19-vaccine-today-survey-finds,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
47,Drug Companies Use Tobacco Plant Protein As Ingredient In ...,NPR,"Oct 15, 2020",2020-10-15 00:00:00.000000,"To make its vaccine, the company starts with tobacco seeds that they plant 
in a greenhouse. When the plants are approximately 25 days old, they're 
dipped into a...",https://www.npr.org/sections/health-shots/2020/10/15/923210562/tobacco-plants-contribute-key-ingredient-for-covid-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
48,Coronavirus: the three types of vaccine hesitancy authorities need to combat,The Conversation,"Oct 1, 2020",2020-10-01 00:00:00.000000,"There are high hopes that one or, with any luck, several of the COVID-19 
vaccines in development will bring an end to the pandemic. The most 
promising are...",https://theconversation.com/coronavirus-the-three-types-of-vaccine-hesitancy-authorities-need-to-combat-146730,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
49,A Vaccine That Protects Against COVID-19 May Be Right ...,NPR,"Oct 8, 2020",2020-10-08 00:00:00.000000,"The shot, which is approved for all people above age 6 months who don't 
have contraindications, contains an inactivated virus or components of the 
virus. The...",https://www.npr.org/sections/health-shots/2020/10/08/917831035/could-the-live-flu-vaccine-help-you-fight-off-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
50,A Coronavirus Vaccine Could Kill Half A Million Sharks ...,NPR,"Oct 10, 2020",2020-10-10 00:00:00.000000,"A conservation group is warning that the development of an effective 
coronavirus vaccine on a global scale could ravage shark populations 
worldwide,...",https://www.npr.org/sections/coronavirus-live-updates/2020/10/10/922398246/a-coronavirus-vaccine-could-kill-half-a-million-sharks-conservationists-warn,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
51,Pa. Health Department warns against two state lawmakers’ false claims about potential COVID-19 vaccine,WHYY,"Oct 20, 2020",2020-10-20 00:00:00.000000,"Governor Tom Wolf's office has repeatedly said the development of a vaccine 
is crucial in fighting the coronavirus pandemic. Both President Donald 
Trump and...",https://whyy.org/articles/pa-health-department-warns-against-two-state-lawmakers-false-claims-about-potential-covid-19-vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
52,"COVID Vaccine Expected in January, Official Says, Countering Trump",Voice of America,"Oct 9, 2020",2020-10-09 00:00:00.000000,"FILE PHOTO: A sign marks the headquarters of Moderna Therapeutics, which is 
developing a vaccine against the coronavirus disease (COVID-19), in 
Cambridge, Mass.",https://www.voanews.com/a/covid-19-pandemic_covid-vaccine-expected-january-official-says-countering-trump/6196960.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
53,"For Covid-19 vaccine recipients, CDC to roll out cell phone-based monitoring system",CNN,"Oct 22, 2020",2020-10-22 00:00:00.000000,"(CNN) Once a Covid-19 vaccine becomes available in the United States, the 
Centers for Disease Control and Prevention plans to monitor vaccine 
recipients for...",https://www.cnn.com/2020/10/22/health/covid-vaccine-cdc-v-safe-program-bn/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
54,HHS Releases Redacted Moderna Coronavirus Vaccine ...,NPR,"Oct 24, 2020",2020-10-24 00:00:00.000000,"A Federal Coronavirus Vaccine Contract Released At Last, But Redactions 
Obscure Terms ... Even as the companies enlisted by the government's 
Operation Warp Speed...",https://www.npr.org/sections/health-shots/2020/10/24/927474041/a-federal-coronavirus-vaccine-contract-released-at-last-but-redactions-obscure-t,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
55,The false promise of herd immunity for COVID-19,Nature,"Oct 21, 2020",2020-10-21 00:00:00.000000,"High levels of vaccination-induced immunity in the population benefits 
those who can't receive or sufficiently respond to a vaccine, such as 
people with...",https://www.nature.com/articles/d41586-020-02948-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
56,Pfizer Seems To Lead Coronavirus Vaccine Development ...,NPR,"Oct 15, 2020",2020-10-15 00:00:00.000000,"PALCA: The SARS coronavirus spike gene is the key to making a COVID-19 
vaccine. Dormitzer says BioNTech quickly came up with vaccine candidates. 
DORMITZER: And...",https://www.npr.org/2020/10/15/924150224/pfizer-seems-to-lead-coronavirus-vaccine-development-race-how-did-it-get-ahead,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
57,COVID-19 Vaccine vs Flu Shot Rates by State,ValuePenguin,"Oct 5, 2020",2020-10-05 00:00:00.000000,"Though 14% previously told ValuePenguin that they won't get vaccinated 
against COVID-19, places where many have doubts about vaccines have 
consistently average...",https://www.valuepenguin.com/coronavirus-influenza-vaccines,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
58,Trump’s Covid Treatments Were Tested in Cells Derived From Fetal Tissue,The New York Times,"Oct 22, 2020",2020-10-22 00:00:00.000000,"The “cell lines” used to develop monoclonal antibodies, as well as 
remdesivir and vaccines, began with fetal tissue decades ago.",https://www.nytimes.com/2020/10/08/health/trump-covid-fetal-tissue.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
59,Second Brazilian company to produce Russia's Sputnik V ...,Reuters,"Oct 23, 2020",2020-10-23 00:00:00.000000,"... agreement with the Russian Direct Investment Fund (RDIF) to produce 
Russia's Sputnik V vaccine against COVID-19 starting in the second half of 
November.",https://www.reuters.com/article/us-health-coronavirus-brazil-sputnik-idUSKBN2782VS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
